organ,as_label,cell_id,cell_label,cell_percentage,anatomical_structure_of,node_name,label,glb file of single organs,color
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.007404369225455485,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#3c3c3a
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,0.002072359899835938,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#5d6b41
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002144,Capillary Endothelial,0.2065452033503151,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#26b41c
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002350,Endocardial,0.01729125291425611,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#8d8af7
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0002573,Neuronal,0.01411795181763233,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#1f0293
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/cDC,0.06845263794145583,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#e77f82
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_1000413,Arterial Endothelial,0.00904498747949227,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#a42245
heart,left cardiac atrium,http://purl.obolibrary.org/obo/CL_1000414,Venous Endothelial,0.01530524134358,#VHMHeart,VH_M_left_cardiac_atrium,left cardiac atrium,VH_M_Heart,#d99a01
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000057,Fibroblast,0.1626401019073387,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#fc7f12
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000077,Mesothelial,0.004170165295547568,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#2ad04d
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000084,T,0.01521243383175038,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#92f544
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000097,Mast,0.004784191249949332,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#db60ba
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,7.82069411860387e-05,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#d77d84
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte,0.00376708474338679,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#132c92
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000192,Smooth Muscle,0.01847861430412759,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#03ba84
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000235,Macrophage,0.02043136825775384,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#3977a4
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000236,B,0.02464440948113727,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#5748b8
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000623,NK,0.01376273054722016,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#9f218e
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,0.09564565813846768,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#785148
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0001065,ILC,2.557465841180174e-05,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#517d34
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.003234231662072334,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#86cfb7
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.341260293669926,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#aab150
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,0.002824881025804492,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#6f6ff0
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002144,Capillary Endothelial,0.1362216358696265,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#e91461
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002350,Endocardial,0.004675986769446093,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#f8f7c1
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0002573,Neuronal,0.005411082584396502,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#b6c111
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/cDC,0.02995423410974666,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#89b854
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_1000413,Arterial Endothelial,0.1026390263667704,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#21fde0
heart,heart right ventricle,http://purl.obolibrary.org/obo/CL_1000414,Venous Endothelial,0.01013808858593369,#VHMHeart,VH_M_heart_right_ventricle,heart right ventricle,VH_M_Heart,#2eb20b
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000057,Fibroblast,0.2795555367257744,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#2eb795
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000077,Mesothelial,0.006697244084754339,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#f3229a
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000084,T,0.008313015438733178,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#90384c
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000097,Mast,0.004338141687264964,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#c3f421
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,0.0001048323726093733,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#310ac8
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte,0.005113577147528373,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#d5aef9
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000192,Smooth Muscle,0.01428803095950921,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#82fa54
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000235,Macrophage,0.02356225312775641,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#1f88db
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000236,B,0.08343435274278005,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#2beabe
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000623,NK,0.008084599364427172,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#47c31b
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,0.04897076993049831,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#ac1adb
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0001065,ILC,4.478326681395796e-05,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#b03fab
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.00187704421318011,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#adc79b
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.4051275332871974,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#02bc3f
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,0.002337493516322847,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#7b66c8
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002144,Capillary Endothelial,0.06019321901936659,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#03e0f7
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002350,Endocardial,0.006264089829700426,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#d94f0a
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0002573,Neuronal,0.004376826431540123,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#1a1986
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/cDC,0.0193746834555727,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#aecd07
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_1000413,Arterial Endothelial,0.00913675148687622,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#52ee5f
heart,heart left ventricle,http://purl.obolibrary.org/obo/CL_1000414,Venous Endothelial,0.008805221911793842,#VHMHeart,VH_M_heart_left_ventricle,heart left ventricle,VH_M_Heart,#344a01
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000057,Fibroblast,0.1507942120791855,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#a289f0
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000077,Mesothelial,0.00245027080534812,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#8f216b
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000084,T,0.01264684157999307,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#8c92f7
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000097,Mast,0.004595219237061562,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#b79971
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000115,Endothelial,0.0001230690603314019,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#5f8cc5
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000136,Adipocyte,0.001551610271053195,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#10468c
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000192,Smooth Muscle,0.01218789654250722,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#2b9b1e
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000235,Macrophage,0.01790569363196667,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#d8f816
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000236,B,0.03153110517084486,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#da7361
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000623,NK,0.01329103119266525,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#0baa3e
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,0.0858190897632822,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#dd9abd
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002129,Atrial Cardiomyocyte,0.00540050966829256,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#fffe2b
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002131,Ventricular Cardiomycoyte,0.4707697093711321,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#95eba7
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic Endothelial,0.003124586698413925,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#f09e0b
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002144,Capillary Endothelial,0.1261380950234162,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#4c67f6
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002350,Endocardial,0.002379762489533253,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#989f28
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0002573,Neuronal,0.00396491762598928,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#795e06
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_0011031,Monocyte/cDC,0.03371964056142567,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#881c9e
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_1000413,Arterial Endothelial,0.01076362856304693,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#ddf784
heart,interventricular septum,http://purl.obolibrary.org/obo/CL_1000414,Venous Endothelial,0.01084311066451096,#VHMHeart,VH_M_interventricular_septum,interventricular septum,VH_M_Heart,#12ccf2
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.005530390814284209,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#73d0dd
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.01490572000421363,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#3279ff
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.3199726113978721,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#86fb1f
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.04329505951753924,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#499de0
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.06647003054882546,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#2a629f
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01943537343305594,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#548f4d
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.03918676919835669,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#5fa632
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.002475508269251027,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#7209b8
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.004793005372379647,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#bfca1a
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.115190140103234,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#abc0f7
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.02965342884230486,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#67243e
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.07837353839671338,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#647457
prostate,seminal vesicle,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.2607184241019699,#VHMProstate,VH_M_seminal_vesicle,seminal vesicle,VH_M_Prostate,#780e99
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.00553039081428421,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#767775
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.01490572000421363,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#bee2f9
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.3199726113978721,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#72ab96
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.04329505951753924,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#143a1e
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.06647003054882546,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#535484
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01943537343305594,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#ef3e1e
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.03918676919835669,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#27bb56
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.002475508269251027,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#0f4c28
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.004793005372379648,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#b2e953
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.115190140103234,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#3c5557
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.02965342884230486,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#36b0ce
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.07837353839671338,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#087c19
prostate,apex of prostate,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.2607184241019699,#VHMProstate,VH_M_apex_of_prostate,apex of prostate,VH_M_Prostate,#8a7047
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.005530390814284209,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#39fe87
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.01490572000421363,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#0dd7b6
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.3199726113978721,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#178a9c
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.04329505951753924,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#f65b64
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.06647003054882544,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#2632cc
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01943537343305593,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#769e0e
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.03918676919835668,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#89f099
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.002475508269251027,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#594e0b
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.004793005372379647,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#181014
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.1151901401032339,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#a49086
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.02965342884230486,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#f31eac
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.07837353839671335,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#9a440e
prostate,transition zone of prostate,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.2607184241019699,#VHMProstate,VH_M_transition_zone__of_prostate_L,transition zone of prostate,VH_M_Prostate,#d4f24e
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.00068654928796423,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#3aa503
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.0280098703717737,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#4f715d
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.05322668545460742,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#8ff642
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.08323637422782601,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#c831d7
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.1356867041370398,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#fd8b2e
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.06252799463371926,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#c08229
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.0169165943158411,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#94268c
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.1290348967752478,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#0aa349
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.01577306957974085,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#9e53bc
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.03024478628748442,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#a73b41
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.006620713419171235,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#478f1a
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.2741824139487551,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#5a2db8
prostate,peripheral zone of prostate,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.1638533475608292,#VHMProstate,VH_M_peripheral_zone_of_prostate_R,peripheral zone of prostate,VH_M_Prostate,#a69d42
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.002267629872249782,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#fce80b
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.02373253850467435,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#3b2944
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.1402953482410595,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#930fcc
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.07019911096144273,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#aac139
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.1130936572496658,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#2e1975
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.04846211193790293,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#2dc268
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.02418581254357698,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#571bdb
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.08772458741880065,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#3edc2d
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.01218906167235236,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#397e63
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.05797183906441215,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#b734ee
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.01413883286238881,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#a6c84c
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.2102683470487745,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#58809e
prostate,central zone of prostate,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.1954711226226994,#VHMProstate,VH_M_central_zone_of_prostate_R,central zone of prostate,VH_M_Prostate,#d4b216
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.00553039081428421,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#c317e9
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.01490572000421363,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#574d07
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.3199726113978721,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#fca0a8
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.04329505951753924,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#acbec4
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.06647003054882544,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#3403f1
