,organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,node_type,glb file of single organs,Ref/1,Ref/1/ID
5333,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_encc-glia-progenitor,ENCC/glia Progenitor,0.99,0.0001627479748973579,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5334,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_neuroblast,Neuroblast,0.99,0.0001627479748973579,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5335,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_neuroblast,Neuroblast,0.99,0.0001627479748973579,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5336,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_gdt,gdT,0.961,0.0001579806099761222,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5337,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_gdt,gdT,0.961,0.0001579806099761222,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5338,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-4-mmp1-,Stromal 4 (MMP1+),0.66,0.000108498649931572,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5339,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-4-mmp1-,Stromal 4 (MMP1+),0.66,0.000108498649931572,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5340,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-neuroblast,cycling neuroblast,0.66,0.000108498649931572,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5341,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-neuroblast,cycling neuroblast,0.66,0.000108498649931572,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5342,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b2-emn-,Branch B2 (eMN),0.66,0.000108498649931572,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5343,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b2-emn-,Branch B2 (eMN),0.66,0.000108498649931572,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5344,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_colonocyte,Colonocyte,0.416,6.838702783565748e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5345,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_colonocyte,Colonocyte,0.416,6.838702783565748e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5346,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-prg4-,Mesothelium (PRG4+),0.33,5.424932496578598e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5347,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-prg4-,Mesothelium (PRG4+),0.33,5.424932496578598e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5348,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-b,Immature B,0.33,5.424932496578598e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5349,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-b,Immature B,0.33,5.424932496578598e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5350,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_differentiating-glia,Differentiating glia,0.33,5.424932496578598e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5351,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_differentiating-glia,Differentiating glia,0.33,5.424932496578598e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5352,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_igm-plasma-cell,IgM plasma cell,0.33,5.424932496578598e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5353,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_igm-plasma-cell,IgM plasma cell,0.33,5.424932496578598e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5354,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv5-7-gdt,TRGV5/7 gdT,0.33,5.424932496578598e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5355,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv5-7-gdt,TRGV5/7 gdT,0.33,5.424932496578598e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5356,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_venous-capillary,venous capillary,0.33,5.424932496578598e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5357,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_venous-capillary,venous capillary,0.33,5.424932496578598e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5358,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-stromal,cycling stromal,0.33,5.424932496578598e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5359,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-stromal,cycling stromal,0.33,5.424932496578598e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5360,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000334,enterocyte of epithelium of small intestine,4967.36,0.8611129168844429,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5361,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000334,enterocyte of epithelium of small intestine,4967.36,0.8611129168844429,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5362,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000495,small intestine goblet cell,337.575,0.05852005751893678,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5363,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000495,small intestine goblet cell,337.575,0.05852005751893678,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5364,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000343,paneth cell of epithelium of small intestine,185.186,0.03210277826172504,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5365,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000343,paneth cell of epithelium of small intestine,185.186,0.03210277826172504,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5366,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009080,intestinal tuft cell,82.385,0.01428178905042615,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5367,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009080,intestinal tuft cell,82.385,0.01428178905042615,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5368,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,37.318,0.006469233522896195,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5369,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,37.318,0.006469233522896195,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5370,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009006,intestinal enteroendocrine cell,36.816,0.006382209694489156,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5371,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009006,intestinal enteroendocrine cell,36.816,0.006382209694489156,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5372,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,22.325,0.003870133404755281,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5373,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,22.325,0.003870133404755281,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5374,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009017,intestinal crypt stem cell of small intestine,20.861,0.003616342797608058,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5375,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009017,intestinal crypt stem cell of small intestine,20.861,0.003616342797608058,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5376,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,20.216,0.003504529312901802,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5377,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,20.216,0.003504529312901802,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5378,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009012,transit amplifying cell of small intestine,18.193,0.003153833685675826,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5379,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009012,transit amplifying cell of small intestine,18.193,0.003153833685675826,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5380,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",13.214,0.002290702925439475,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5381,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",13.214,0.002290702925439475,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5382,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,11.765,0.002039512631890073,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5383,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,11.765,0.002039512631890073,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5384,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",11.161,0.001934806671017858,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5385,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",11.161,0.001934806671017858,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5386,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,2.97,0.0005148620923683397,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5387,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,2.97,0.0005148620923683397,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5388,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.8460000000000001,0.0001466576869170422,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5389,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.8460000000000001,0.0001466576869170422,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
5390,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.344,5.963385851000297e-05,7,#VHFSmallIntestine,#VHFemaleOrgans,VH_F_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_F_Small_Intestine,,
5391,small intestine,http://purl.org/sig/ont/fma/fma14928,descending part of duodenum,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.344,5.963385851000297e-05,7,#VHMSmallIntestine,#VHMaleOrgans,VH_M_duodenum_descending,descending part of duodenum,FMA:14928,mesh,VH_M_Small_Intestine,,
