gene_label,ct_label,as_label,avg_mean_gene_expr,cell_instance_count,dataset_count,as,ct,gene
ICAM1,bronchial smooth muscle cell,Left posterior basal segmental bronchus,3.283894982,5,2,http://purl.org/sig/ont/fma/fma7508,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,bronchial smooth muscle cell,lung,3.283894982,5,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002598,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,alveolar capillary type 2 endothelial cell,lung,3.02493248,265,3,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4028003,http://identifiers.org/hgnc/5344
ICAM1,endothelial cell of venule,lung,2.877077579,4,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1000414,http://identifiers.org/hgnc/5344
ICAM1,T cell,kidney,2.729412556,2,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/5344
ICAM1,monocyte,prostate gland,2.724088333,2,1,http://purl.obolibrary.org/obo/UBERON_0002367,http://purl.obolibrary.org/obo/CL_0000576,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,pulmonary alveolar epithelial cell,lung,2.703469515,22,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000322,http://identifiers.org/hgnc/5344
ICAM1,endothelial cell,uterus,2.681398333,387,1,http://purl.obolibrary.org/obo/UBERON_0000995,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,innate lymphoid cell,spleen,2.633980906,42,2,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0001065,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,blood vessel endothelial cell,skin of body,2.63134861,27,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000071,http://identifiers.org/hgnc/5344
ICAM1,plasmacytoid dendritic cell,lung,2.59517312,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000784,http://identifiers.org/hgnc/5344
ICAM1,macrophage,eye,2.564367399,2,1,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000235,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,CCL3-positive alveolar macrophage,lung,2.456221461,6,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_4033041,http://identifiers.org/hgnc/5344
ICAM1,retinal blood vessel endothelial cell,eye,2.44168568,962,3,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0002585,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,"CD4-positive, alpha-beta T cell",small intestine,2.40608162,3,1,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,monocyte,large intestine,2.388076597,2,1,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0000576,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,lung macrophage,lung,2.355534792,5,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_1001603,http://identifiers.org/hgnc/5344
ICAM1,pulmonary alveolar type 2 cell,lung,2.344386721,236,3,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002063,http://identifiers.org/hgnc/5344
ICAM1,CCL3-positive alveolar macrophage,Right posterior basal bronchopulmonary segment,2.33659482,4,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_4033041,http://identifiers.org/hgnc/5344
ICAM1,vein endothelial cell,thymus,2.321366626,4,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0002543,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,pulmonary alveolar type 1 cell,lung,2.312520338,8009,9,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/5344
ICAM1,endothelial cell,skin of body,2.310710557,56,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000115,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,basal cell,trachea,2.299552368,13,1,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000646,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,endothelial cell,heart right ventricle,2.161735535,775,2,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/5344
ICAM1,endothelial cell,interventricular septum,2.161735535,775,2,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/5344
ICAM1,"CD14-low, CD16-positive monocyte",blood,2.159165859,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002396,http://identifiers.org/hgnc/5344
ICAM1,fibroblast,eye,2.150903503,273,1,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000057,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,CD141-positive myeloid dendritic cell,blood,2.082194567,4,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002394,http://identifiers.org/hgnc/5344
ICAM1,non-classical monocyte,lung,2.052867848,4,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000875,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,T cell,eye,2.036295441,5,1,http://purl.obolibrary.org/obo/UBERON_0000970,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,intermediate monocyte,mesenteric lymph node,1.996931002,3,1,http://purl.obolibrary.org/obo/UBERON_0002509,http://purl.obolibrary.org/obo/CL_0002393,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,endothelial cell,Posteromedial head of posterior papillary muscle of left ventricle,1.949383497,770,1,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/5344
ICAM1,B cell,thymus,1.864710488,69,1,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000236,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,"CD8-positive, alpha-beta T cell",lung,1.858659863,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000625,http://identifiers.org/hgnc/5344
ICAM1,mature NK T cell,thymus,1.799476379,90,2,http://purl.obolibrary.org/obo/UBERON_0002370,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,platelet,blood,1.696725726,4,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000233,http://identifiers.org/hgnc/5344
ICAM1,endothelial cell,heart left ventricle,1.312307172,1070,9,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/5344
ICAM1,endothelial cell,heart,1.256154622,1141,12,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000115,http://identifiers.org/hgnc/5344
ICAM1,CD1c-positive myeloid dendritic cell,blood,1,9,4,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0002399,http://identifiers.org/hgnc/5344
ICAM1,"CD16-negative, CD56-bright natural killer cell, human",blood,1,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/5344
ICAM1,"effector memory CD8-positive, alpha-beta T cell",Right posterior basal bronchopulmonary segment,0.6826812625,93,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000913,http://identifiers.org/hgnc/5344
ICAM1,"effector memory CD8-positive, alpha-beta T cell",lung,0.6826812625,93,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000913,http://identifiers.org/hgnc/5344
ICAM1,dendritic cell,lung,0.6701669814,383,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000451,https://purl.org/ccf/ASCTB-TEMP_icam1
ICAM1,parietal epithelial cell,kidney,0.3333333433,58,2,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/5344
ICAM1,parietal epithelial cell,right ureter,0.3333333433,58,2,http://purl.obolibrary.org/obo/UBERON_0001222,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/5344
ICAM1,plasma cell,kidney,0.3178053796,10,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/5344
ICAM1,"plasmacytoid dendritic cell, human",kidney,0.2310490608,6,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0001058,http://identifiers.org/hgnc/5344
ICAM1,pulmonary alveolar type 1 cell,Right posterior basal bronchopulmonary segment,0.1453958154,7095,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0002062,http://identifiers.org/hgnc/5344
ICAM1,conventional dendritic cell,kidney,0.01036269404,1544,4,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000990,http://identifiers.org/hgnc/5344
ICAM1,conventional dendritic cell,outer cortex of kidney,0.01036269404,1544,4,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000990,http://identifiers.org/hgnc/5344
ICOS,CD4-positive helper T cell,skin of body,3.599698141,2,1,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.obolibrary.org/obo/CL_0000492,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,regulatory T cell,spleen,2.425440066,239,4,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000815,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD4-positive, alpha-beta T cell",large intestine,2.408241288,1147,6,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD4-positive, alpha-beta T cell",sigmoid colon,2.37769296,1028,1,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD4-positive, alpha-beta T cell",rectum,2.37769296,1028,1,http://purl.obolibrary.org/obo/UBERON_0001052,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD8-positive, alpha-beta cytotoxic T cell",heart,2.132309437,2,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000794,http://identifiers.org/hgnc/5351
ICOS,type I NK T cell,mesenteric lymph node,1.845138973,3328,5,http://purl.obolibrary.org/obo/UBERON_0002509,http://purl.obolibrary.org/obo/CL_0000921,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,CD4-positive helper T cell,lung,1.784068743,191,3,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000492,http://identifiers.org/hgnc/5351
ICOS,T cell,mesenteric lymph node,1.483659604,120,1,http://purl.obolibrary.org/obo/UBERON_0002509,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD4-positive, alpha-beta T cell",small intestine,1.446657657,2725,8,http://purl.obolibrary.org/obo/UBERON_0002108,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD4-positive, alpha-beta memory T cell",spleen,1.289540316,3901,7,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000897,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,T cell,adipose tissue,1.071606607,84,1,http://purl.obolibrary.org/obo/UBERON_0001013,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD4-positive, alpha-beta memory T cell",blood,1,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/5351
ICOS,"CD4-positive, alpha-beta memory T cell",bone marrow,0.9785085917,858,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000897,http://identifiers.org/hgnc/5351
ICOS,"CD4-positive, alpha-beta T cell",Distal part of ileum,0.9366766719,29,1,http://purl.org/sig/ont/fma/fma14966,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD4-positive, alpha-beta T cell",ileum,0.9366766719,29,1,http://purl.obolibrary.org/obo/UBERON_0002116,http://purl.obolibrary.org/obo/CL_0000624,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,"CD4-positive, alpha-beta memory T cell",blood,0.7889000839,6072,3,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000897,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,regulatory T cell,blood,0.7736230021,128,6,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000815,http://identifiers.org/hgnc/5351
ICOS,"CD4-positive, alpha-beta memory T cell",hilum of spleen,0.7623839873,853,1,http://purl.obolibrary.org/obo/UBERON_0001248,http://purl.obolibrary.org/obo/CL_0000897,https://purl.org/ccf/ASCTB-TEMP_icos
ICOS,T cell,liver,0.5987612009,2638,1,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/5351
ICOS,"CD4-positive, alpha-beta T cell",lung,0.3477414846,7745,2,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000624,http://identifiers.org/hgnc/5351
ICOS,"CD4-positive, alpha-beta T cell",Medial bronchopulmonary segment,0.01035875082,7554,1,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/CL_0000624,http://identifiers.org/hgnc/5351
IFNG,mature NK T cell,spleen,2.916646075,765,1,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ifng
IFNG,T cell,trachea,2.622667231,2,1,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000084,https://purl.org/ccf/ASCTB-TEMP_ifng
IFNG,"effector CD8-positive, alpha-beta T cell",lung,2.520303893,240,11,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0001050,https://purl.org/ccf/ASCTB-TEMP_ifng
IFNG,"CD8-positive, alpha-beta T cell",lung,2.517240492,4722,6,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ifng
IFNG,"CD8-positive, alpha-beta T cell",blood,2.409123066,4509,3,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000625,https://purl.org/ccf/ASCTB-TEMP_ifng
IFNG,"naive thymus-derived CD8-positive, alpha-beta T cell",blood,2.31597209,17,2,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000900,http://identifiers.org/hgnc/5438
IFNG,"CD8-positive, alpha-beta memory T cell",spleen,2.107700784,793,1,http://purl.obolibrary.org/obo/UBERON_0002106,http://purl.obolibrary.org/obo/CL_0000909,https://purl.org/ccf/ASCTB-TEMP_ifng
IFNG,natural killer cell,lung,2.105795622,58,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000623,http://identifiers.org/hgnc/5438
IFNG,mature NK T cell,pancreas,1.914728682,331,1,http://purl.obolibrary.org/obo/UBERON_0001264,http://purl.obolibrary.org/obo/CL_0000814,https://purl.org/ccf/ASCTB-TEMP_ifng
IFNG,"CD4-positive, alpha-beta cytotoxic T cell",blood,1.580777049,5,2,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000934,http://identifiers.org/hgnc/5438
IFNG,"effector memory CD8-positive, alpha-beta T cell",lung,1.096983671,1100,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000913,http://identifiers.org/hgnc/5438
IFNG,capillary endothelial cell,lung,1.083566647,21,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002144,https://purl.org/ccf/ASCTB-TEMP_ifng
IFNG,"CD8-positive, alpha-beta T cell",lung,0.8552087545,715,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000625,http://identifiers.org/hgnc/5438
IFNG,"effector CD8-positive, alpha-beta T cell",blood,0.5,16,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0001050,http://identifiers.org/hgnc/5438
IFNG-AS1,plasma cell,bone marrow,14.0425539,47,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,memory B cell,bone marrow,11.05259609,78,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000787,http://identifiers.org/hgnc/43910
IFNG-AS1,mucosal invariant T cell,bone marrow,10,2,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000940,http://identifiers.org/hgnc/43910
IFNG-AS1,"CD16-negative, CD56-bright natural killer cell, human",bone marrow,10,2,1,http://purl.obolibrary.org/obo/UBERON_0002371,http://purl.obolibrary.org/obo/CL_0000938,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,outer cortex of kidney,6.038461208,26,1,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,T cell,kidney,6,4,1,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/43910
IFNG-AS1,T cell,kidney pyramid,6,4,1,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/CL_0000084,http://identifiers.org/hgnc/43910
IFNG-AS1,B cell,heart,5.868546179,36,7,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,heart,3.280908823,77,10,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,left cardiac atrium,3.257348061,2,1,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,"effector CD8-positive, alpha-beta T cell",heart,3.148035765,2,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0001050,http://identifiers.org/hgnc/43910
IFNG-AS1,"CD8-positive, alpha-beta T cell",heart,2.674096107,4,1,http://purl.obolibrary.org/obo/UBERON_0000948,http://purl.obolibrary.org/obo/CL_0000625,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,trachea,2.640315684,27,2,http://purl.obolibrary.org/obo/UBERON_0003126,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_ifng-as1
IFNG-AS1,plasma cell,liver,2.441432834,152,2,http://purl.obolibrary.org/obo/UBERON_0002107,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,Diaphragmatic surface of liver,2.441432834,152,2,http://purl.org/sig/ont/fma/fma15729,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,Gastric impression of liver,2.441432834,152,2,http://purl.org/sig/ont/fma/fma14487,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,capsule of liver,2.441432834,152,2,http://purl.obolibrary.org/obo/UBERON_0016479,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,blood,2.313107561,2,1,http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/CL_0000786,https://purl.org/ccf/ASCTB-TEMP_ifng-as1
IFNG-AS1,plasma cell,lung,2.309535096,5480,24,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,hematopoietic stem cell,lung,2.223553181,4,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/43910
IFNG-AS1,hematopoietic stem cell,Right posterior basal bronchopulmonary segment,2.223553181,4,1,http://purl.org/sig/ont/fma/fma7362,http://purl.obolibrary.org/obo/CL_0000037,http://identifiers.org/hgnc/43910
IFNG-AS1,plasma cell,heart left ventricle,2.153753519,5,1,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/CL_0000786,http://identifiers.org/hgnc/43910
IFNG-AS1,pulmonary interstitial fibroblast,lung,2.128228188,2,1,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0002241,http://identifiers.org/hgnc/43910
IFNG-AS1,B cell,lung,2.090799501,4498,19,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/CL_0000236,http://identifiers.org/hgnc/43910
