gene_label,gene
LINC01521,http://identifiers.org/hgnc/26029
LINC01524,http://identifiers.org/hgnc/51228
LINC01532,http://identifiers.org/hgnc/51272
LINC01539,http://identifiers.org/hgnc/51307
LINC01541,http://identifiers.org/hgnc/51309
LINC01541,https://purl.org/ccf/ASCTB-TEMP_linc01541
LINC01545,http://identifiers.org/hgnc/17986
LINC01550,http://identifiers.org/hgnc/20111
LINC01551,http://identifiers.org/hgnc/19828
LINC01560,http://identifiers.org/hgnc/27333
LINC01562,http://identifiers.org/hgnc/51335
LINC01566,http://identifiers.org/hgnc/27555
LINC01569,http://identifiers.org/hgnc/51380
LINC01572,http://identifiers.org/hgnc/51385
LINC01572,https://purl.org/ccf/ASCTB-TEMP_linc01572
LINC01579,http://identifiers.org/hgnc/27519
LINC01588,http://identifiers.org/hgnc/27503
LINC01588,https://purl.org/ccf/ASCTB-TEMP_linc01588
LINC01589,http://identifiers.org/hgnc/51520
LINC01592,http://identifiers.org/hgnc/51557
LINC01603,http://identifiers.org/hgnc/51652
LINC01606,http://identifiers.org/hgnc/51656
LINC01609,http://identifiers.org/hgnc/51663
LINC01610,http://identifiers.org/hgnc/51676
LINC01619,http://identifiers.org/hgnc/27409
LINC01620,http://identifiers.org/hgnc/16195
LINC01622,http://identifiers.org/hgnc/27768
LINC01629,http://identifiers.org/hgnc/52260
LINC01637,http://identifiers.org/hgnc/52424
LINC01643,http://identifiers.org/hgnc/52430
LINC01644,http://identifiers.org/hgnc/52431
LINC01645,http://identifiers.org/hgnc/52432
LINC01648,http://identifiers.org/hgnc/52435
LINC01667,http://identifiers.org/hgnc/52455
LINC01671,http://identifiers.org/hgnc/52459
LINC01681,http://identifiers.org/hgnc/52468
LINC01684,http://identifiers.org/hgnc/52472
LINC01686,http://identifiers.org/hgnc/27643
LINC01687,http://identifiers.org/hgnc/52474
LINC01692,http://identifiers.org/hgnc/52480
LINC01695,http://identifiers.org/hgnc/52483
LINC01697,http://identifiers.org/hgnc/52485
LINC01702,http://identifiers.org/hgnc/52490
LINC01704,http://identifiers.org/hgnc/52492
LINC01705,http://identifiers.org/hgnc/52493
LINC01709,http://identifiers.org/hgnc/52497
LINC01716,http://identifiers.org/hgnc/52503
LINC01724,http://identifiers.org/hgnc/52512
LINC01725,http://identifiers.org/hgnc/52513
LINC01727,http://identifiers.org/hgnc/52515
LINC01747,http://identifiers.org/hgnc/52536
LINC01750,http://identifiers.org/hgnc/52538
LINC01754,http://identifiers.org/hgnc/52542
LINC01762,http://identifiers.org/hgnc/52552
LINC01765,http://identifiers.org/hgnc/52555
LINC01772,http://identifiers.org/hgnc/52562
LINC01778,http://identifiers.org/hgnc/52568
LINC01781,http://identifiers.org/hgnc/52571
LINC01783,http://identifiers.org/hgnc/52573
LINC01788,http://identifiers.org/hgnc/52577
LINC01789,http://identifiers.org/hgnc/52578
LINC01791,http://identifiers.org/hgnc/52581
LINC01794,http://identifiers.org/hgnc/52584
LINC01796,http://identifiers.org/hgnc/52586
LINC01798,http://identifiers.org/hgnc/52588
LINC01799,http://identifiers.org/hgnc/52589
LINC01800,http://identifiers.org/hgnc/52590
LINC01801,http://identifiers.org/hgnc/52592
LINC01804,http://identifiers.org/hgnc/52596
LINC01806,http://identifiers.org/hgnc/52599
LINC01807,http://identifiers.org/hgnc/52610
LINC01811,http://identifiers.org/hgnc/52615
LINC01816,http://identifiers.org/hgnc/52621
LINC01821,http://identifiers.org/hgnc/52626
LINC01825,http://identifiers.org/hgnc/52631
LINC01826,http://identifiers.org/hgnc/52632
LINC01828,http://identifiers.org/hgnc/52634
LINC01837,http://identifiers.org/hgnc/52653
LINC01840,http://identifiers.org/hgnc/40209
LINC01852,http://identifiers.org/hgnc/52668
LINC01857,http://identifiers.org/hgnc/52673
LINC01863,http://identifiers.org/hgnc/52682
LINC01871,http://identifiers.org/hgnc/52690
LINC01872,http://identifiers.org/hgnc/52691
LINC01874,http://identifiers.org/hgnc/52693
LINC01876,http://identifiers.org/hgnc/52695
LINC01880,http://identifiers.org/hgnc/52699
LINC01888,http://identifiers.org/hgnc/52707
LINC01891,http://identifiers.org/hgnc/52710
LINC01896,http://identifiers.org/hgnc/52715
LINC01899,http://identifiers.org/hgnc/52718
LINC01905,http://identifiers.org/hgnc/52724
LINC01909,http://identifiers.org/hgnc/52728
LINC01917,http://identifiers.org/hgnc/52736
LINC01924,http://identifiers.org/hgnc/27600
LINC01931,http://identifiers.org/hgnc/52743
LINC01934,http://identifiers.org/hgnc/52757
LINC01943,http://identifiers.org/hgnc/52767
LINC01946,http://identifiers.org/hgnc/52770
LINC01948,http://identifiers.org/hgnc/52772
LINC01954,http://identifiers.org/hgnc/52779
LINC01970,http://identifiers.org/hgnc/52796
LINC01975,http://identifiers.org/hgnc/52802
LINC01976,http://identifiers.org/hgnc/52803
LINC01978,http://identifiers.org/hgnc/52806
LINC01980,http://identifiers.org/hgnc/52808
LINC01982,http://identifiers.org/hgnc/52812
LINC01991,http://identifiers.org/hgnc/52823
LINC01993,http://identifiers.org/hgnc/52826
LINC01995,http://identifiers.org/hgnc/52828
LINC01996,http://identifiers.org/hgnc/52830
LINC01997,http://identifiers.org/hgnc/52831
LINC02006,http://identifiers.org/hgnc/52842
LINC02008,http://identifiers.org/hgnc/52844
LINC02015,http://identifiers.org/hgnc/52850
LINC02027,http://identifiers.org/hgnc/52862
LINC02035,http://identifiers.org/hgnc/52875
LINC02037,http://identifiers.org/hgnc/52877
LINC02046,http://identifiers.org/hgnc/52886
LINC02055,http://identifiers.org/hgnc/52895
LINC02060,http://identifiers.org/hgnc/52904
LINC02067,http://identifiers.org/hgnc/52913
LINC02068,http://identifiers.org/hgnc/52914
LINC02071,http://identifiers.org/hgnc/52917
LINC02076,http://identifiers.org/hgnc/52924
LINC02084,http://identifiers.org/hgnc/52934
LINC02086,http://identifiers.org/hgnc/52936
LINC02100,http://identifiers.org/hgnc/52955
LINC02102,http://identifiers.org/hgnc/52957
LINC02108,http://identifiers.org/hgnc/52963
LINC02109,http://identifiers.org/hgnc/52964
LINC02119,http://identifiers.org/hgnc/52975
LINC02121,http://identifiers.org/hgnc/52977
LINC02132,http://identifiers.org/hgnc/52992
LINC02133,http://identifiers.org/hgnc/52993
LINC02139,http://identifiers.org/hgnc/52999
LINC02147,http://identifiers.org/hgnc/53007
LINC02149,http://identifiers.org/hgnc/53010
LINC02172,http://identifiers.org/hgnc/53034
LINC02181,http://identifiers.org/hgnc/53043
LINC02185,http://identifiers.org/hgnc/53047
LINC02188,http://identifiers.org/hgnc/53050
LINC02192,http://identifiers.org/hgnc/53054
LINC02196,http://identifiers.org/hgnc/53062
LINC02200,http://identifiers.org/hgnc/53066
LINC02201,http://identifiers.org/hgnc/53067
LINC02204,http://identifiers.org/hgnc/53070
LINC02207,http://identifiers.org/hgnc/53073
LINC02208,http://identifiers.org/hgnc/52978
LINC02210-CRHR1,http://identifiers.org/hgnc/51483
LINC02211,http://identifiers.org/hgnc/53078
LINC02218,http://identifiers.org/hgnc/53085
LINC02220,http://identifiers.org/hgnc/53087
LINC02221,http://identifiers.org/hgnc/53090
LINC02224,http://identifiers.org/hgnc/53093
LINC02226,http://identifiers.org/hgnc/53095
LINC02227,http://identifiers.org/hgnc/53096
LINC02232,http://identifiers.org/hgnc/53103
LINC02237,http://identifiers.org/hgnc/53108
LINC02240,http://identifiers.org/hgnc/53118
LINC02241,http://identifiers.org/hgnc/53126
LINC02245,http://identifiers.org/hgnc/53134
LINC02248,http://identifiers.org/hgnc/53147
LINC02249,http://identifiers.org/hgnc/32351
LINC02250,http://identifiers.org/hgnc/53148
LINC02254,http://identifiers.org/hgnc/53152
LINC02256,http://identifiers.org/hgnc/53157
LINC02257,http://identifiers.org/hgnc/53159
LINC02267,http://identifiers.org/hgnc/53181
LINC02269,http://identifiers.org/hgnc/53184
LINC02270,http://identifiers.org/hgnc/53185
LINC02273,http://identifiers.org/hgnc/53188
LINC02274,http://identifiers.org/hgnc/53190
LINC02284,http://identifiers.org/hgnc/53201
LINC02295,http://identifiers.org/hgnc/53211
LINC02299,http://identifiers.org/hgnc/53218
LINC02302,http://identifiers.org/hgnc/53221
LINC02307,http://identifiers.org/hgnc/53226
LINC02312,http://identifiers.org/hgnc/53231
LINC02316,http://identifiers.org/hgnc/53235
LINC02320,http://identifiers.org/hgnc/53239
LINC02324,http://identifiers.org/hgnc/53244
LINC02328,http://identifiers.org/hgnc/53248
LINC02335,http://identifiers.org/hgnc/53255
LINC02336,http://identifiers.org/hgnc/53256
LINC02340,http://identifiers.org/hgnc/53260
LINC02341,http://identifiers.org/hgnc/53261
LINC02343,http://identifiers.org/hgnc/53263
LINC02345,http://identifiers.org/hgnc/53267
LINC02350,http://identifiers.org/hgnc/53272
LINC02352,http://identifiers.org/hgnc/53274
LINC02356,http://identifiers.org/hgnc/53278
LINC02357,http://identifiers.org/hgnc/53279
LINC02361,http://identifiers.org/hgnc/53283
LINC02362,http://identifiers.org/hgnc/53284
LINC02363,http://identifiers.org/hgnc/53286
LINC02367,http://identifiers.org/hgnc/53290
LINC02372,http://identifiers.org/hgnc/53294
LINC02381,http://identifiers.org/hgnc/53304
LINC02384,http://identifiers.org/hgnc/53308
LINC02388,http://identifiers.org/hgnc/53315
LINC02397,http://identifiers.org/hgnc/53323
LINC02405,http://identifiers.org/hgnc/53333
LINC02408,http://identifiers.org/hgnc/53337
LINC02410,http://identifiers.org/hgnc/53339
LINC02413,http://identifiers.org/hgnc/53342
LINC02427,http://identifiers.org/hgnc/53358
LINC02428,http://identifiers.org/hgnc/53359
LINC02432,http://identifiers.org/hgnc/53363
LINC02436,http://identifiers.org/hgnc/53368
LINC02444,http://identifiers.org/hgnc/53376
LINC02446,http://identifiers.org/hgnc/53378
LINC02453,http://identifiers.org/hgnc/53392
LINC02456,http://identifiers.org/hgnc/53389
LINC02463,http://identifiers.org/hgnc/53400
LINC02464,http://identifiers.org/hgnc/53401
LINC02469,http://identifiers.org/hgnc/53408
LINC02470,http://identifiers.org/hgnc/53409
LINC02471,http://identifiers.org/hgnc/53410
LINC02476,http://identifiers.org/hgnc/53419
LINC02477,http://identifiers.org/hgnc/53425
LINC02479,http://identifiers.org/hgnc/53453
LINC02481,http://identifiers.org/hgnc/27958
LINC02482,http://identifiers.org/hgnc/53458
LINC02484,http://identifiers.org/hgnc/53459
LINC02492,http://identifiers.org/hgnc/53476
LINC02497,http://identifiers.org/hgnc/53482
LINC02499,http://identifiers.org/hgnc/53484
LINC02502,http://identifiers.org/hgnc/53491
LINC02506,http://identifiers.org/hgnc/53495
LINC02507,http://identifiers.org/hgnc/53496
LINC02511,http://identifiers.org/hgnc/53500
LINC02516,http://identifiers.org/hgnc/53505
LINC02518,http://identifiers.org/hgnc/53509
LINC02532,http://identifiers.org/hgnc/53549
LINC02535,http://identifiers.org/hgnc/53569
LINC02541,http://identifiers.org/hgnc/53574
LINC02542,http://identifiers.org/hgnc/53576
LINC02551,http://identifiers.org/hgnc/53586
LINC02552,http://identifiers.org/hgnc/53587
LINC02566,http://identifiers.org/hgnc/53606
LINC02568,http://identifiers.org/hgnc/51430
LINC02573,http://identifiers.org/hgnc/53730
LINC02576,http://identifiers.org/hgnc/53748
LINC02577,http://identifiers.org/hgnc/53749
LINC02591,http://identifiers.org/hgnc/53901
LINC02595,http://identifiers.org/hgnc/53946
LINC02599,http://identifiers.org/hgnc/53931
LINC02603,http://identifiers.org/hgnc/37186
LINC02607,http://identifiers.org/hgnc/54049
LINC02609,http://identifiers.org/hgnc/27140
LINC02611,http://identifiers.org/hgnc/54060
LINC02613,http://identifiers.org/hgnc/54068
LINC02614,http://identifiers.org/hgnc/54072
LINC02615,http://identifiers.org/hgnc/53402
LINC02625,http://identifiers.org/hgnc/54104
LINC02637,http://identifiers.org/hgnc/54120
LINC02640,http://identifiers.org/hgnc/54123
LINC02641,http://identifiers.org/hgnc/54125
LINC02642,http://identifiers.org/hgnc/54124
LINC02643,http://identifiers.org/hgnc/54126
LINC02649,http://identifiers.org/hgnc/54134
LINC02653,http://identifiers.org/hgnc/54138
LINC02656,http://identifiers.org/hgnc/54142
LINC02660,http://identifiers.org/hgnc/54146
LINC02663,http://identifiers.org/hgnc/54149
LINC02664,http://identifiers.org/hgnc/54150
LINC02669,http://identifiers.org/hgnc/54155
LINC02674,http://identifiers.org/hgnc/54168
LINC02680,http://identifiers.org/hgnc/54174
LINC02690,http://identifiers.org/hgnc/54194
LINC02694,http://identifiers.org/hgnc/33796
LINC02696,http://identifiers.org/hgnc/54210
LINC02698,http://identifiers.org/hgnc/54212
LINC02699,http://identifiers.org/hgnc/54213
LINC02701,http://identifiers.org/hgnc/54216
LINC02709,http://identifiers.org/hgnc/54226
LINC02712,http://identifiers.org/hgnc/54229
LINC02715,http://identifiers.org/hgnc/54232
LINC02718,http://identifiers.org/hgnc/54235
LINC02723,http://identifiers.org/hgnc/54240
LINC02734,http://identifiers.org/hgnc/54251
LINC02742,http://identifiers.org/hgnc/54259
LINC02752,http://identifiers.org/hgnc/54272
LINC02754,http://identifiers.org/hgnc/54274
LINC02762,http://identifiers.org/hgnc/27443
LINC02768,http://identifiers.org/hgnc/54288
LINC02770,http://identifiers.org/hgnc/54290
LINC02777,http://identifiers.org/hgnc/54297
LINC02785,http://identifiers.org/hgnc/54305
LINC02795,http://identifiers.org/hgnc/54319
LINC02797,http://identifiers.org/hgnc/54320
LINC02798,http://identifiers.org/hgnc/54323
LINC02802,http://identifiers.org/hgnc/54326
LINC02805,http://identifiers.org/hgnc/54339
LINC02810,http://identifiers.org/hgnc/54342
LINC02812,http://identifiers.org/hgnc/54344
LINC02821,http://identifiers.org/hgnc/54352
LINC02839,http://identifiers.org/hgnc/54373
LINC02840,http://identifiers.org/hgnc/54374
LINC02847,http://identifiers.org/hgnc/54383
LINC02854,http://identifiers.org/hgnc/54391
LINC02864,http://identifiers.org/hgnc/54480
LINC02869,http://identifiers.org/hgnc/32045
LINC02872,http://identifiers.org/hgnc/33817
LINC02873,http://identifiers.org/hgnc/26805
LINC02877,http://identifiers.org/hgnc/37259
LINC02882,http://identifiers.org/hgnc/54802
LINC02884,http://identifiers.org/hgnc/54808
LINC02888,http://identifiers.org/hgnc/53765
LINC02889,http://identifiers.org/hgnc/55071
LINC02890,http://identifiers.org/hgnc/55220
LINC02891,http://identifiers.org/hgnc/55221
LINC02899,http://identifiers.org/hgnc/26630
LINC02901,http://identifiers.org/hgnc/21179
LINC02908,http://identifiers.org/hgnc/31426
LINC02909,http://identifiers.org/hgnc/27282
LINC02911,http://identifiers.org/hgnc/44658
LINC02915,http://identifiers.org/hgnc/33797
LINC02916,http://identifiers.org/hgnc/55574
LINC02928,http://identifiers.org/hgnc/55799
LINC02934,http://identifiers.org/hgnc/55913
LINC02937,http://identifiers.org/hgnc/55942
LINC02939,http://identifiers.org/hgnc/55954
LINC02940,http://identifiers.org/hgnc/55955
LINC02942,http://identifiers.org/hgnc/55957
LINC02945,http://identifiers.org/hgnc/55960
LINC02950,http://identifiers.org/hgnc/55965
LINC02953,http://identifiers.org/hgnc/55970
LINC02955,http://identifiers.org/hgnc/55973
LINC02963,http://identifiers.org/hgnc/53945
LINC02964,http://identifiers.org/hgnc/53487
LINC02966,http://identifiers.org/hgnc/56006
LINC02967,http://identifiers.org/hgnc/56007
LINC02968,http://identifiers.org/hgnc/56008
LINC02972,http://identifiers.org/hgnc/56013
LINC02975,http://identifiers.org/hgnc/56025
LINC02976,http://identifiers.org/hgnc/56026
LINC02977,http://identifiers.org/hgnc/56036
LINC02981,http://identifiers.org/hgnc/56055
LINC02983,http://identifiers.org/hgnc/56060
LINC02984,http://identifiers.org/hgnc/56063
LINC02987,http://identifiers.org/hgnc/56093
LINC02994,http://identifiers.org/hgnc/56109
LINC02997,http://identifiers.org/hgnc/56113
LINC03000,http://identifiers.org/hgnc/56116
LINC03002,http://identifiers.org/hgnc/56123
LINC03007,http://identifiers.org/hgnc/56132
LINC03011,http://identifiers.org/hgnc/56136
LINC03015,http://identifiers.org/hgnc/56143
LINC03017,http://identifiers.org/hgnc/56146
LINC03018,http://identifiers.org/hgnc/27837
LINC03019,http://identifiers.org/hgnc/27982
LINC03031,http://identifiers.org/hgnc/56174
LINC03033,http://identifiers.org/hgnc/44292
LINC03034,http://identifiers.org/hgnc/54360
LINC03037,http://identifiers.org/hgnc/56227
LINC03047,http://identifiers.org/hgnc/56265
LINC03049,http://identifiers.org/hgnc/56282
LINC03051,http://identifiers.org/hgnc/56330
LINC03053,http://identifiers.org/hgnc/56342
LINC03057,http://identifiers.org/hgnc/56359
LINC03070,http://identifiers.org/hgnc/56642
LINC03072,http://identifiers.org/hgnc/56650
LINC03082,http://identifiers.org/hgnc/56676
LINC03092,http://identifiers.org/hgnc/56721
LINC03098,http://identifiers.org/hgnc/56745
LINC03105,http://identifiers.org/hgnc/56835
LINC03107,http://identifiers.org/hgnc/56841
LINC03109,http://identifiers.org/hgnc/56845
LINC03110,http://identifiers.org/hgnc/56846
LINC03111,http://identifiers.org/hgnc/56850
LINC03124,http://identifiers.org/hgnc/25077
LINC03125,http://identifiers.org/hgnc/57012
LINGO1,http://identifiers.org/hgnc/21205
LINGO1,https://purl.org/ccf/ASCTB-TEMP_lingo1
LINGO2,http://identifiers.org/hgnc/21207
LINS1,http://identifiers.org/hgnc/30922
LIPA,http://identifiers.org/hgnc/6617
LIPA,https://purl.org/ccf/ASCTB-TEMP_lipa
LIPC,http://identifiers.org/hgnc/6619
LIPC,https://purl.org/ccf/ASCTB-TEMP_lipc
LIPC-AS1,http://identifiers.org/hgnc/52294
LIPE,http://identifiers.org/hgnc/6621
LIPE-AS1,http://identifiers.org/hgnc/48589
LIPG,http://identifiers.org/hgnc/6623
LIPG,https://purl.org/ccf/ASCTB-TEMP_lipg
LIPH,http://identifiers.org/hgnc/18483
LIPH,https://purl.org/ccf/ASCTB-TEMP_liph
LIPI,http://identifiers.org/hgnc/18821
LIPN,http://identifiers.org/hgnc/23452
LIPT1,http://identifiers.org/hgnc/29569
LIPT2,http://identifiers.org/hgnc/37216
LIPT2,https://purl.org/ccf/ASCTB-TEMP_lipt2
LITAF,http://identifiers.org/hgnc/16841
LITAF,https://purl.org/ccf/ASCTB-TEMP_litaf
LITATS1,http://identifiers.org/hgnc/49453
LIX1,http://identifiers.org/hgnc/18581
LIX1-AS1,http://identifiers.org/hgnc/52976
LIX1L,http://identifiers.org/hgnc/28715
LIX1L,https://purl.org/ccf/ASCTB-TEMP_lix1l
LKAAEAR1,http://identifiers.org/hgnc/33718
LLGL1,http://identifiers.org/hgnc/6628
LLGL2,http://identifiers.org/hgnc/6629
LLGL2,https://purl.org/ccf/ASCTB-TEMP_llgl2
LLPH,http://identifiers.org/hgnc/28229
LMAN1,http://identifiers.org/hgnc/6631
LMAN1,https://purl.org/ccf/ASCTB-TEMP_lman1
LMAN2,http://identifiers.org/hgnc/16986
LMAN2,https://purl.org/ccf/ASCTB-TEMP_lman2
LMAN2L,http://identifiers.org/hgnc/19263
LMAN2L,https://purl.org/ccf/ASCTB-TEMP_lman2l
LMBR1,http://identifiers.org/hgnc/13243
LMBR1L,http://identifiers.org/hgnc/18268
LMBR1L,https://purl.org/ccf/ASCTB-TEMP_lmbr1l
LMBRD1,http://identifiers.org/hgnc/23038
LMBRD1,https://purl.org/ccf/ASCTB-TEMP_lmbrd1
LMBRD2,http://identifiers.org/hgnc/25287
LMCD1,http://identifiers.org/hgnc/6633
LMCD1,https://purl.org/ccf/ASCTB-TEMP_lmcd1
LMCD1-AS1,http://identifiers.org/hgnc/44477
LMF1,https://purl.org/ccf/ASCTB-TEMP_lmf1
LMF2,http://identifiers.org/hgnc/25096
LMF2,https://purl.org/ccf/ASCTB-TEMP_lmf2
LMLN,https://purl.org/ccf/ASCTB-TEMP_lmln
LMNA,http://identifiers.org/hgnc/6636
LMNA,https://purl.org/ccf/ASCTB-TEMP_lmna
LMNB1,http://identifiers.org/hgnc/6637
LMNB1,https://purl.org/ccf/ASCTB-TEMP_lmnb1
LMNB1-DT,http://identifiers.org/hgnc/53089
LMNB2,http://identifiers.org/hgnc/6638
LMNB2,https://purl.org/ccf/ASCTB-TEMP_lmnb2
LMNTD1,http://identifiers.org/hgnc/26683
LMNTD2-AS1,http://identifiers.org/hgnc/41204
LMO1,http://identifiers.org/hgnc/6641
LMO2,http://identifiers.org/hgnc/6642
LMO2,https://purl.org/ccf/ASCTB-TEMP_lmo2
LMO3,http://identifiers.org/hgnc/6643
LMO3,https://purl.org/ccf/ASCTB-TEMP_lmo3
LMO4,http://identifiers.org/hgnc/6644
LMO4,https://purl.org/ccf/ASCTB-TEMP_lmo4
LMO7,http://identifiers.org/hgnc/6646
LMO7,https://purl.org/ccf/ASCTB-TEMP_lmo7
LMO7-AS1,http://identifiers.org/hgnc/50277
LMO7DN,http://identifiers.org/hgnc/44370
LMOD2,http://identifiers.org/hgnc/6648
LMOD3,http://identifiers.org/hgnc/6649
LMTK2,http://identifiers.org/hgnc/17880
LMTK2,https://purl.org/ccf/ASCTB-TEMP_lmtk2
LMTK3,http://identifiers.org/hgnc/19295
LMX1B,http://identifiers.org/hgnc/6654
LNC-LBCS,http://identifiers.org/hgnc/54418
LNCAROD,http://identifiers.org/hgnc/50913
LNCATV,http://identifiers.org/hgnc/54478
LNCBRM,http://identifiers.org/hgnc/52752
LNCNEF,http://identifiers.org/hgnc/50656
LNCOC1,http://identifiers.org/hgnc/53947
LNCRNA-IUR,http://identifiers.org/hgnc/55755
LNMICC,http://identifiers.org/hgnc/56001
LNPEP,http://identifiers.org/hgnc/6656
LNPEP,https://purl.org/ccf/ASCTB-TEMP_lnpep
LNPK,http://identifiers.org/hgnc/21610
LNPPS,http://identifiers.org/hgnc/51665
LNROP,http://identifiers.org/hgnc/55512
LNX1,http://identifiers.org/hgnc/6657
LNX1-AS1,http://identifiers.org/hgnc/40345
LNX2,http://identifiers.org/hgnc/20421
LNX2,https://purl.org/ccf/ASCTB-TEMP_lnx2
LOH12CR2,http://identifiers.org/hgnc/26524
LOHAN2,http://identifiers.org/hgnc/51371
LONP1,http://identifiers.org/hgnc/9479
LONP2,http://identifiers.org/hgnc/20598
LONRF1,http://identifiers.org/hgnc/26302
LONRF2,http://identifiers.org/hgnc/24788
LONRF2,https://purl.org/ccf/ASCTB-TEMP_lonrf2
LONRF3,http://identifiers.org/hgnc/21152
LORICRIN,http://identifiers.org/hgnc/6663
LOX,http://identifiers.org/hgnc/6664
LOX,https://purl.org/ccf/ASCTB-TEMP_lox
LOXL1,http://identifiers.org/hgnc/6665
LOXL1,https://purl.org/ccf/ASCTB-TEMP_loxl1
LOXL2,http://identifiers.org/hgnc/6666
LOXL2,https://purl.org/ccf/ASCTB-TEMP_loxl2
LOXL3,http://identifiers.org/hgnc/13869
LOXL4,http://identifiers.org/hgnc/17171
LOXL4,https://purl.org/ccf/ASCTB-TEMP_loxl4
LPAR1,http://identifiers.org/hgnc/3166
LPAR1,https://purl.org/ccf/ASCTB-TEMP_lpar1
LPAR2,http://identifiers.org/hgnc/3168
LPAR2,https://purl.org/ccf/ASCTB-TEMP_lpar2
LPAR3,http://identifiers.org/hgnc/14298
LPAR5,http://identifiers.org/hgnc/13307
LPAR6,http://identifiers.org/hgnc/15520
LPAR6,https://purl.org/ccf/ASCTB-TEMP_lpar6
LPCAT1,http://identifiers.org/hgnc/25718
LPCAT1,https://purl.org/ccf/ASCTB-TEMP_lpcat1
LPCAT2,http://identifiers.org/hgnc/26032
LPCAT2,https://purl.org/ccf/ASCTB-TEMP_lpcat2
LPCAT3,http://identifiers.org/hgnc/30244
LPCAT4,http://identifiers.org/hgnc/30059
LPCAT4,https://purl.org/ccf/ASCTB-TEMP_lpcat4
LPGAT1,http://identifiers.org/hgnc/28985
LPGAT1,https://purl.org/ccf/ASCTB-TEMP_lpgat1
LPGAT1-AS1,http://identifiers.org/hgnc/41221
LPIN1,http://identifiers.org/hgnc/13345
LPIN1,https://purl.org/ccf/ASCTB-TEMP_lpin1
LPIN2,http://identifiers.org/hgnc/14450
LPIN3,https://purl.org/ccf/ASCTB-TEMP_lpin3
LPL,http://identifiers.org/hgnc/6677
LPL,https://purl.org/ccf/ASCTB-TEMP_lpl
LPO,http://identifiers.org/hgnc/6678
LPP,http://identifiers.org/hgnc/6679
LPP,https://purl.org/ccf/ASCTB-TEMP_lpp
LPXN,http://identifiers.org/hgnc/14061
LPXN,https://purl.org/ccf/ASCTB-TEMP_lpxn
LRAT,https://purl.org/ccf/ASCTB-TEMP_lrat
LRATD1,http://identifiers.org/hgnc/20743
LRATD2,http://identifiers.org/hgnc/24166
LRBA,http://identifiers.org/hgnc/1742
LRBA,https://purl.org/ccf/ASCTB-TEMP_lrba
LRCH1,http://identifiers.org/hgnc/20309
LRCH2,http://identifiers.org/hgnc/29292
LRCH3,http://identifiers.org/hgnc/28637
LRCH4,http://identifiers.org/hgnc/6691
LRCOL1,http://identifiers.org/hgnc/44160
LRFN1,http://identifiers.org/hgnc/29290
LRFN1,https://purl.org/ccf/ASCTB-TEMP_lrfn1
LRFN3,https://purl.org/ccf/ASCTB-TEMP_lrfn3
LRFN4,http://identifiers.org/hgnc/28456
LRFN5,http://identifiers.org/hgnc/20360
LRFN5,https://purl.org/ccf/ASCTB-TEMP_lrfn5
LRG1,http://identifiers.org/hgnc/29480
LRGUK,http://identifiers.org/hgnc/21964
LRIF1,http://identifiers.org/hgnc/30299
LRIG1,http://identifiers.org/hgnc/17360
LRIG2,http://identifiers.org/hgnc/20889
LRIG3,http://identifiers.org/hgnc/30991
LRIT3,http://identifiers.org/hgnc/24783
LRMDA,http://identifiers.org/hgnc/23405
LRP1,http://identifiers.org/hgnc/6692
LRP1,https://purl.org/ccf/ASCTB-TEMP_lrp1
LRP10,http://identifiers.org/hgnc/14553
LRP10,https://purl.org/ccf/ASCTB-TEMP_lrp10
LRP11,http://identifiers.org/hgnc/16936
LRP12,http://identifiers.org/hgnc/31708
LRP1B,http://identifiers.org/hgnc/6693
LRP1B,https://purl.org/ccf/ASCTB-TEMP_lrp1b
LRP2,http://identifiers.org/hgnc/6694
LRP2,https://purl.org/ccf/ASCTB-TEMP_lrp2
LRP2BP,http://identifiers.org/hgnc/25434
LRP3,https://purl.org/ccf/ASCTB-TEMP_lrp3
LRP4,http://identifiers.org/hgnc/6696
LRP5,http://identifiers.org/hgnc/6697
LRP6,http://identifiers.org/hgnc/6698
LRP6,https://purl.org/ccf/ASCTB-TEMP_lrp6
LRP8,http://identifiers.org/hgnc/6700
LRP8-DT,http://identifiers.org/hgnc/52561
LRPAP1,http://identifiers.org/hgnc/6701
LRPAP1,https://purl.org/ccf/ASCTB-TEMP_lrpap1
LRPPRC,http://identifiers.org/hgnc/15714
LRPPRC,https://purl.org/ccf/ASCTB-TEMP_lrpprc
LRR1,http://identifiers.org/hgnc/19742
LRR1,https://purl.org/ccf/ASCTB-TEMP_lrr1
LRRC1,http://identifiers.org/hgnc/14307
LRRC1,https://purl.org/ccf/ASCTB-TEMP_lrrc1
LRRC10B,http://identifiers.org/hgnc/37215
LRRC10B,https://purl.org/ccf/ASCTB-TEMP_lrrc10b
LRRC14,http://identifiers.org/hgnc/20419
LRRC15,http://identifiers.org/hgnc/20818
LRRC16A,https://purl.org/ccf/ASCTB-TEMP_lrrc16a
LRRC17,http://identifiers.org/hgnc/16895
LRRC17,https://purl.org/ccf/ASCTB-TEMP_lrrc17
LRRC19,https://purl.org/ccf/ASCTB-TEMP_lrrc19
LRRC2,http://identifiers.org/hgnc/14676
LRRC20,http://identifiers.org/hgnc/23421
LRRC23,http://identifiers.org/hgnc/19138
LRRC23,https://purl.org/ccf/ASCTB-TEMP_lrrc23
