gene_label,hgnc,source
ELOVL4,http://identifiers.org/hgnc/14415,hra
EMCN,http://identifiers.org/hgnc/16041,hra
EMX2,http://identifiers.org/hgnc/3341,hra
ENG,http://identifiers.org/hgnc/3349,hra
ENO2,http://identifiers.org/hgnc/3353,hra
ENPP2,http://identifiers.org/hgnc/3357,hra
ENPP3,http://identifiers.org/hgnc/3358,hra
ENTPD1,http://identifiers.org/hgnc/3363,hra
ENTPD3,http://identifiers.org/hgnc/3365,hra
EOMES,http://identifiers.org/hgnc/3372,hra
EPB41L4A,http://identifiers.org/hgnc/13278,hra
EPHB4,http://identifiers.org/hgnc/3395,hra
EPX,http://identifiers.org/hgnc/3423,hra
ERBB4,http://identifiers.org/hgnc/3432,hra
EREG,http://identifiers.org/hgnc/3443,hra
ERG,http://identifiers.org/hgnc/3446,hra
ESAM,http://identifiers.org/hgnc/17474,hra
ESR1,http://identifiers.org/hgnc/3467,hra
ESR2,http://identifiers.org/hgnc/3468,hra
ETNPPL,http://identifiers.org/hgnc/14404,hra
ETS1,http://identifiers.org/hgnc/3488,hra
ETV1,http://identifiers.org/hgnc/3490,hra
EYA2,http://identifiers.org/hgnc/3520,hra
EYA4,http://identifiers.org/hgnc/3522,hra
EYS,http://identifiers.org/hgnc/21555,hra
EZR,http://identifiers.org/hgnc/12691,hra
F11-AS1,http://identifiers.org/hgnc/27725,hra
F13A1,http://identifiers.org/hgnc/3531,hra
F3,http://identifiers.org/hgnc/3541,hra
FABP5,http://identifiers.org/hgnc/3560,hra
FAM111B,http://identifiers.org/hgnc/24200,hra
FAM114A1,http://identifiers.org/hgnc/25087,hra
FAM160A1,https://purl.org/ccf/ASCTB-TEMP_fam160a1,hra
FAM163A,http://identifiers.org/hgnc/28274,hra
FAM177A1,http://identifiers.org/hgnc/19829,hra
FAM178B,http://identifiers.org/hgnc/28036,hra
FAM222A,http://identifiers.org/hgnc/25915,hra
FAM83B,http://identifiers.org/hgnc/21357,hra
FAM83D,http://identifiers.org/hgnc/16122,hra
FAM9B,http://identifiers.org/hgnc/18404,hra
FANK1,http://identifiers.org/hgnc/23527,hra
FASN,http://identifiers.org/hgnc/3594,hra
FBLN1,http://identifiers.org/hgnc/3600,hra
FBLN2,http://identifiers.org/hgnc/3601,hra
FBN1,http://identifiers.org/hgnc/3603,hra
FBN2,http://identifiers.org/hgnc/3604,hra
FBXL21P,http://identifiers.org/hgnc/13600,hra
FBXL7,http://identifiers.org/hgnc/13604,hra
FCAMR,http://identifiers.org/hgnc/24692,hra
FCER1G,http://identifiers.org/hgnc/3611,hra
FCER2,http://identifiers.org/hgnc/3612,hra
FCGBP,http://identifiers.org/hgnc/13572,hra
FCGR1A,http://identifiers.org/hgnc/3613,hra
FCGR1BP,http://identifiers.org/hgnc/3614,hra
FCGR2B,http://identifiers.org/hgnc/3618,hra
FCGRT,http://identifiers.org/hgnc/3621,hra
FER1L6-AS2,http://identifiers.org/hgnc/26534,hra
FEZF1,http://identifiers.org/hgnc/22788,hra
FGF10,http://identifiers.org/hgnc/3666,hra
FGF17,http://identifiers.org/hgnc/3673,hra
FGFR2,http://identifiers.org/hgnc/3689,hra
FGFR3,http://identifiers.org/hgnc/3690,hra
FGFR4,http://identifiers.org/hgnc/3691,hra
FHOD1,http://identifiers.org/hgnc/17905,hra
FIGN,http://identifiers.org/hgnc/13285,hra
FKBP11,http://identifiers.org/hgnc/18624,hra
FLNB,http://identifiers.org/hgnc/3755,hra
FLT3,http://identifiers.org/hgnc/3765,hra
FLT3LG,http://identifiers.org/hgnc/3766,hra
FN1,http://identifiers.org/hgnc/3778,hra
FNBP1,http://identifiers.org/hgnc/17069,hra
FNDC1,http://identifiers.org/hgnc/21184,hra
FOLR1,http://identifiers.org/hgnc/3791,hra
FOLR2,http://identifiers.org/hgnc/3793,hra
FOSB,http://identifiers.org/hgnc/3797,hra
FOXC1,http://identifiers.org/hgnc/3800,hra
FOXD1,http://identifiers.org/hgnc/3802,hra
FOXN4,http://identifiers.org/hgnc/21399,hra
FOXO1,http://identifiers.org/hgnc/3819,hra
FOXP2,http://identifiers.org/hgnc/13875,hra
FREM1,http://identifiers.org/hgnc/23399,hra
FREM2,http://identifiers.org/hgnc/25396,hra
FRMD7,http://identifiers.org/hgnc/8079,hra
FRMPD2,http://identifiers.org/hgnc/28572,hra
FSHR,http://identifiers.org/hgnc/3969,hra
FST,http://identifiers.org/hgnc/3971,hra
FSTL5,http://identifiers.org/hgnc/21386,hra
FXYD3,http://identifiers.org/hgnc/4027,hra
FXYD4,http://identifiers.org/hgnc/4028,hra
GABRB2,http://identifiers.org/hgnc/4082,hra
GABRG1,http://identifiers.org/hgnc/4086,hra
GABRQ,http://identifiers.org/hgnc/14454,hra
GAD1,http://identifiers.org/hgnc/4092,hra
GAD2,http://identifiers.org/hgnc/4093,hra
GALNT10,http://identifiers.org/hgnc/19873,hra
GAS1RR,http://identifiers.org/hgnc/52261,hra
GAST,http://identifiers.org/hgnc/4164,hra
GATA3,http://identifiers.org/hgnc/4172,hra
GATM,http://identifiers.org/hgnc/4175,hra
GBP2,http://identifiers.org/hgnc/4183,hra
GCG,http://identifiers.org/hgnc/4191,hra
GEM,http://identifiers.org/hgnc/4234,hra
GFAP,http://identifiers.org/hgnc/4235,hra
GFRA1,http://identifiers.org/hgnc/4243,hra
GIMAP4,http://identifiers.org/hgnc/21872,hra
GIMAP7,http://identifiers.org/hgnc/22404,hra
GJA1,http://identifiers.org/hgnc/4274,hra
GJA5,http://identifiers.org/hgnc/4279,hra
GJC1,http://identifiers.org/hgnc/4280,hra
GJC2,http://identifiers.org/hgnc/17494,hra
GLI3,http://identifiers.org/hgnc/4319,hra
GLP1R,http://identifiers.org/hgnc/4324,hra
GLP2R,http://identifiers.org/hgnc/4325,hra
GLT1D1,http://identifiers.org/hgnc/26483,hra
GLUL,http://identifiers.org/hgnc/4341,hra
GMNN,http://identifiers.org/hgnc/17493,hra
GNAO1,http://identifiers.org/hgnc/4389,hra
GNAS,http://identifiers.org/hgnc/4392,hra
GNAT1,http://identifiers.org/hgnc/4393,hra
GNAT2,http://identifiers.org/hgnc/4394,hra
GNB1,http://identifiers.org/hgnc/4396,hra
GNB3,http://identifiers.org/hgnc/4400,hra
GNG11,http://identifiers.org/hgnc/4403,hra
GNG8,http://identifiers.org/hgnc/19664,hra
GNGT1,http://identifiers.org/hgnc/4411,hra
GNGT2,http://identifiers.org/hgnc/4412,hra
GP1BA,http://identifiers.org/hgnc/4439,hra
GPAM,http://identifiers.org/hgnc/24865,hra
GPC5,http://identifiers.org/hgnc/4453,hra
GPIHBP1,http://identifiers.org/hgnc/24945,hra
GPM6A,http://identifiers.org/hgnc/4460,hra
GPNMB,http://identifiers.org/hgnc/4462,hra
GPR17,http://identifiers.org/hgnc/4471,hra
GPR183,http://identifiers.org/hgnc/3128,hra
GPX2,http://identifiers.org/hgnc/4554,hra
GRAMD2A,http://identifiers.org/hgnc/27287,hra
GRB14,http://identifiers.org/hgnc/4565,hra
GRIK1,http://identifiers.org/hgnc/4579,hra
GRIN2C,http://identifiers.org/hgnc/4587,hra
GRM6,http://identifiers.org/hgnc/4598,hra
GSN,http://identifiers.org/hgnc/4620,hra
GTSE1,http://identifiers.org/hgnc/13698,hra
GUCA1A,http://identifiers.org/hgnc/4678,hra
GUCA1C,http://identifiers.org/hgnc/4680,hra
GYPA,http://identifiers.org/hgnc/4702,hra
Glutamate synthetase,https://purl.org/ccf/ASCTB-TEMP_glutamate-synthetase,hra
HAL,http://identifiers.org/hgnc/4806,hra
HBA1,http://identifiers.org/hgnc/4823,hra
HBA2,http://identifiers.org/hgnc/4824,hra
HBB,http://identifiers.org/hgnc/4827,hra
HBG1,http://identifiers.org/hgnc/4831,hra
HBG2,http://identifiers.org/hgnc/4832,hra
HCFC1R1,http://identifiers.org/hgnc/21198,hra
HCN1,http://identifiers.org/hgnc/4845,hra
HCN4,http://identifiers.org/hgnc/16882,hra
HCRTR2,http://identifiers.org/hgnc/4849,hra
HCST,http://identifiers.org/hgnc/16977,hra
HECA,http://identifiers.org/hgnc/21041,hra
HECW2,http://identifiers.org/hgnc/29853,hra
HEPACAM2,http://identifiers.org/hgnc/27364,hra
HERC2P3,http://identifiers.org/hgnc/4871,hra
HES1,https://purl.org/ccf/ASCTB-TEMP_hes1,hra
HES4,http://identifiers.org/hgnc/24149,hra
HES6,http://identifiers.org/hgnc/18254,hra
HEY1,http://identifiers.org/hgnc/4880,hra
HEY2,http://identifiers.org/hgnc/4881,hra
HGF,http://identifiers.org/hgnc/4893,hra
HHEX,http://identifiers.org/hgnc/4901,hra
HHIP,http://identifiers.org/hgnc/14866,hra
HIF1A-AS3,http://identifiers.org/hgnc/54284,hra
HLA-A,http://identifiers.org/hgnc/4931,hra
HLA-B,http://identifiers.org/hgnc/4932,hra
HLA-C,http://identifiers.org/hgnc/4933,hra
HLA-DPA1,http://identifiers.org/hgnc/4938,hra
HLA-DPB1,http://identifiers.org/hgnc/4940,hra
HLA-DQA1,http://identifiers.org/hgnc/4942,hra
HLA-DQA2,http://identifiers.org/hgnc/4943,hra
HLA-DQB1,http://identifiers.org/hgnc/4944,hra
HLA-DR,https://purl.org/ccf/ASCTB-TEMP_hla-dr,hra
HLA-DRA,http://identifiers.org/hgnc/4947,hra
HLA-DRB1,http://identifiers.org/hgnc/4948,hra
HLA-G,http://identifiers.org/hgnc/4964,hra
HLF,http://identifiers.org/hgnc/4977,hra
HMCN1,http://identifiers.org/hgnc/19194,hra
HMGA2,http://identifiers.org/hgnc/5009,hra
HMGB2,https://purl.org/ccf/ASCTB-TEMP_hmgb2,hra
HMX3,http://identifiers.org/hgnc/5019,hra
HOPX,http://identifiers.org/hgnc/24961,hra
HOXB3,http://identifiers.org/hgnc/5114,hra
HOXC8,http://identifiers.org/hgnc/5129,hra
HOXC9,http://identifiers.org/hgnc/5130,hra
HOXD3,http://identifiers.org/hgnc/5137,hra
HPD,http://identifiers.org/hgnc/5147,hra
HPGD,http://identifiers.org/hgnc/5154,hra
HPGDS,http://identifiers.org/hgnc/17890,hra
HPSE2,http://identifiers.org/hgnc/18374,hra
HRH3,http://identifiers.org/hgnc/5184,hra
HS3ST3A1,http://identifiers.org/hgnc/5196,hra
HS3ST4,http://identifiers.org/hgnc/5200,hra
HS3ST5,http://identifiers.org/hgnc/19419,hra
HSD11B2,http://identifiers.org/hgnc/5209,hra
HSPB6,http://identifiers.org/hgnc/26511,hra
HSPD1P8,http://identifiers.org/hgnc/35145,hra
HTR2A,http://identifiers.org/hgnc/5293,hra
HTR2C,http://identifiers.org/hgnc/5295,hra
HTR3A,http://identifiers.org/hgnc/5297,hra
IBSP,http://identifiers.org/hgnc/5341,hra
ID1,http://identifiers.org/hgnc/5360,hra
ID2,http://identifiers.org/hgnc/5361,hra
ID3,http://identifiers.org/hgnc/5362,hra
IDO1,http://identifiers.org/hgnc/6059,hra
IFI27,http://identifiers.org/hgnc/5397,hra
IFI44,http://identifiers.org/hgnc/16938,hra
IFI6,http://identifiers.org/hgnc/4054,hra
IFIT3,http://identifiers.org/hgnc/5411,hra
IFITM3,http://identifiers.org/hgnc/5414,hra
IGF1,http://identifiers.org/hgnc/5464,hra
IGF1,https://purl.org/ccf/ASCTB-TEMP_igf1,hra
IGF2BP2,http://identifiers.org/hgnc/28867,hra
IGFBP3,http://identifiers.org/hgnc/5472,hra
IGFBP5,http://identifiers.org/hgnc/5474,hra
IGFBP7,http://identifiers.org/hgnc/5476,hra
IGHA1,http://identifiers.org/hgnc/5478,hra
IGHD,http://identifiers.org/hgnc/5480,hra
IGHG1,http://identifiers.org/hgnc/5525,hra
IGHG3,http://identifiers.org/hgnc/5527,hra
IGHM,http://identifiers.org/hgnc/5541,hra
IGKC,http://identifiers.org/hgnc/5716,hra
IGLL5,http://identifiers.org/hgnc/38476,hra
IGLL5,https://purl.org/ccf/ASCTB-TEMP_igll5,hra
IKZF2,http://identifiers.org/hgnc/13177,hra
IL10,http://identifiers.org/hgnc/5962,hra
IL15,http://identifiers.org/hgnc/5977,hra
IL1B,http://identifiers.org/hgnc/5992,hra
IL1B,https://purl.org/ccf/ASCTB-TEMP_il1b,hra
IL1R1,http://identifiers.org/hgnc/5993,hra
IL1RAPL2,http://identifiers.org/hgnc/5997,hra
IL1RL1,http://identifiers.org/hgnc/5998,hra
IL2,http://identifiers.org/hgnc/6001,hra
IL2RA,http://identifiers.org/hgnc/6008,hra
IL2RG,http://identifiers.org/hgnc/6010,hra
IL32,http://identifiers.org/hgnc/16830,hra
IL3RA,http://identifiers.org/hgnc/6012,hra
IL4,http://identifiers.org/hgnc/6014,hra
IL4R,http://identifiers.org/hgnc/6015,hra
IL5RA,http://identifiers.org/hgnc/6017,hra
IL6,http://identifiers.org/hgnc/6018,hra
IL7,http://identifiers.org/hgnc/6023,hra
IL7R,http://identifiers.org/hgnc/6024,hra
IL7R,https://purl.org/ccf/ASCTB-TEMP_il7r,hra
INHA,http://identifiers.org/hgnc/6065,hra
INHBA,http://identifiers.org/hgnc/6066,hra
INHBB,http://identifiers.org/hgnc/6067,hra
INHBC,http://identifiers.org/hgnc/6068,hra
INHBE,http://identifiers.org/hgnc/24029,hra
INMT,http://identifiers.org/hgnc/6069,hra
INS,http://identifiers.org/hgnc/6081,hra
INSL5,http://identifiers.org/hgnc/6088,hra
INSM1,http://identifiers.org/hgnc/6090,hra
INSRR,http://identifiers.org/hgnc/6093,hra
IQGAP2,http://identifiers.org/hgnc/6111,hra
IRAG2,http://identifiers.org/hgnc/6690,hra
IRAK1,http://identifiers.org/hgnc/6112,hra
IRF4,http://identifiers.org/hgnc/6119,hra
IRF7,http://identifiers.org/hgnc/6122,hra
IRF7,https://purl.org/ccf/ASCTB-TEMP_irf7,hra
IRF8,http://identifiers.org/hgnc/5358,hra
IRX2,http://identifiers.org/hgnc/14359,hra
ISL1,http://identifiers.org/hgnc/6132,hra
ISM1,http://identifiers.org/hgnc/16213,hra
ITGA1,http://identifiers.org/hgnc/6134,hra
ITGA11,http://identifiers.org/hgnc/6136,hra
ITGA2,http://identifiers.org/hgnc/6137,hra
ITGA3,http://identifiers.org/hgnc/6139,hra
ITGA4,http://identifiers.org/hgnc/6140,hra
ITGA5,http://identifiers.org/hgnc/6141,hra
ITGA6,http://identifiers.org/hgnc/6142,hra
ITGA7,http://identifiers.org/hgnc/6143,hra
ITGAE,http://identifiers.org/hgnc/6147,hra
ITGAL,http://identifiers.org/hgnc/6148,hra
ITGAM,http://identifiers.org/hgnc/6149,hra
ITGAV,http://identifiers.org/hgnc/6150,hra
ITGAX,http://identifiers.org/hgnc/6152,hra
ITGB1,http://identifiers.org/hgnc/6153,hra
ITGB2,http://identifiers.org/hgnc/6155,hra
ITGB3,http://identifiers.org/hgnc/6156,hra
ITGB4,http://identifiers.org/hgnc/6158,hra
ITGB5,http://identifiers.org/hgnc/6160,hra
ITGBL1,http://identifiers.org/hgnc/6164,hra
ITLN1,http://identifiers.org/hgnc/18259,hra
ITLN1,https://purl.org/ccf/ASCTB-TEMP_itln1,hra
ITM2A,http://identifiers.org/hgnc/6173,hra
IVL,http://identifiers.org/hgnc/6187,hra
Integrin ��3��1,https://purl.org/ccf/ASCTB-TEMP_integrin-3-1,hra
Integrin ��5,https://purl.org/ccf/ASCTB-TEMP_integrin-5,hra
JAG1,http://identifiers.org/hgnc/6188,hra
JAM2,http://identifiers.org/hgnc/14686,hra
JCHAIN,http://identifiers.org/hgnc/5713,hra
KCNH2,http://identifiers.org/hgnc/6251,hra
KCNH8,http://identifiers.org/hgnc/18864,hra
KCNJ8,http://identifiers.org/hgnc/6269,hra
KCNK2,http://identifiers.org/hgnc/6277,hra
KCNT2,http://identifiers.org/hgnc/18866,hra
KCTD12,http://identifiers.org/hgnc/14678,hra
KIF19,http://identifiers.org/hgnc/26735,hra
KIF25,http://identifiers.org/hgnc/6390,hra
KIF4A,http://identifiers.org/hgnc/13339,hra
KIT,http://identifiers.org/hgnc/6342,hra
KIT,https://purl.org/ccf/ASCTB-TEMP_kit,hra
KIZ-AS1,http://identifiers.org/hgnc/51231,hra
KLF1,http://identifiers.org/hgnc/6345,hra
KLF2,http://identifiers.org/hgnc/6347,hra
KLF4,http://identifiers.org/hgnc/6348,hra
KLF6,http://identifiers.org/hgnc/2235,hra
KLHL1,http://identifiers.org/hgnc/6352,hra
KLHL14,http://identifiers.org/hgnc/29266,hra
KLHL41,http://identifiers.org/hgnc/16905,hra
KLK3,http://identifiers.org/hgnc/6364,hra
KLRB1,http://identifiers.org/hgnc/6373,hra
KLRC1,http://identifiers.org/hgnc/6374,hra
KLRG1,http://identifiers.org/hgnc/6380,hra
KRT1,http://identifiers.org/hgnc/6412,hra
KRT10,http://identifiers.org/hgnc/6413,hra
KRT12,http://identifiers.org/hgnc/6414,hra
KRT13,http://identifiers.org/hgnc/6415,hra
KRT20,http://identifiers.org/hgnc/20412,hra
KRT26,http://identifiers.org/hgnc/30840,hra
KRT3,http://identifiers.org/hgnc/6440,hra
KRT4,http://identifiers.org/hgnc/6441,hra
KRT6A,http://identifiers.org/hgnc/6443,hra
KRT7,http://identifiers.org/hgnc/6445,hra
KRT86,http://identifiers.org/hgnc/6463,hra
KRTAP5-6,http://identifiers.org/hgnc/23600,hra
LAD1,http://identifiers.org/hgnc/6472,hra
LAIR1,http://identifiers.org/hgnc/6477,hra
LAMA1,http://identifiers.org/hgnc/6481,hra
LAMA2,http://identifiers.org/hgnc/6482,hra
LAMA3,http://identifiers.org/hgnc/6483,hra
LAMB1,http://identifiers.org/hgnc/6486,hra
LAMC3,http://identifiers.org/hgnc/6494,hra
LAMP5,http://identifiers.org/hgnc/16097,hra
LAPTM5,http://identifiers.org/hgnc/29612,hra
LAT,http://identifiers.org/hgnc/18874,hra
LAT2,http://identifiers.org/hgnc/12749,hra
LCN2,http://identifiers.org/hgnc/6526,hra
LCP2,http://identifiers.org/hgnc/6529,hra
LDB3,http://identifiers.org/hgnc/15710,hra
LEP,http://identifiers.org/hgnc/6553,hra
LETR1,http://identifiers.org/hgnc/49597,hra
LGALS2,http://identifiers.org/hgnc/6562,hra
LGALS3,http://identifiers.org/hgnc/6563,hra
LGMN,http://identifiers.org/hgnc/9472,hra
LGR4,http://identifiers.org/hgnc/13299,hra
LGR5,http://identifiers.org/hgnc/4504,hra
LGR5,https://purl.org/ccf/ASCTB-TEMP_lgr5,hra
LGR6,http://identifiers.org/hgnc/19719,hra
LHX1,http://identifiers.org/hgnc/6593,hra
LHX2,http://identifiers.org/hgnc/6594,hra
LHX6,http://identifiers.org/hgnc/21735,hra
LHX8,http://identifiers.org/hgnc/28838,hra
LHX9,http://identifiers.org/hgnc/14222,hra
LINC00261,http://identifiers.org/hgnc/16189,hra
LINC00278,http://identifiers.org/hgnc/38712,hra
LINC00299,http://identifiers.org/hgnc/27940,hra
LINC00326,http://identifiers.org/hgnc/41926,hra
LINC00343,http://identifiers.org/hgnc/42500,hra
LINC00343,https://purl.org/ccf/ASCTB-TEMP_linc00343,hra
LINC00355,http://identifiers.org/hgnc/27061,hra
LINC00410,http://identifiers.org/hgnc/42742,hra
LINC00499,http://identifiers.org/hgnc/43436,hra
LINC00507,http://identifiers.org/hgnc/43558,hra
LINC00508,http://identifiers.org/hgnc/43559,hra
LINC00534,http://identifiers.org/hgnc/43643,hra
LINC00609,http://identifiers.org/hgnc/43960,hra
LINC00836,http://identifiers.org/hgnc/44915,hra
LINC00943,http://identifiers.org/hgnc/48639,hra
LINC01036,http://identifiers.org/hgnc/49024,hra
LINC01117,http://identifiers.org/hgnc/49260,hra
LINC01151,http://identifiers.org/hgnc/49471,hra
LINC01210,http://identifiers.org/hgnc/49642,hra
LINC01239,http://identifiers.org/hgnc/49796,hra
LINC01320,http://identifiers.org/hgnc/50526,hra
LINC01331,http://identifiers.org/hgnc/50538,hra
LINC01378,http://identifiers.org/hgnc/50645,hra
LINC01411,http://identifiers.org/hgnc/50703,hra
LINC01482,http://identifiers.org/hgnc/51128,hra
LINC01500,http://identifiers.org/hgnc/51166,hra
LINC01539,http://identifiers.org/hgnc/51307,hra
LINC01608,http://identifiers.org/hgnc/51662,hra
LINC01680,http://identifiers.org/hgnc/52467,hra
LINC01695,http://identifiers.org/hgnc/52483,hra
LINC01727,http://identifiers.org/hgnc/52515,hra
LINC01798,http://identifiers.org/hgnc/52588,hra
LINC01821,http://identifiers.org/hgnc/52626,hra
LINC01876,http://identifiers.org/hgnc/52695,hra
LINC01885,http://identifiers.org/hgnc/52704,hra
LINC01982,http://identifiers.org/hgnc/52812,hra
LINC02008,http://identifiers.org/hgnc/52844,hra
LINC02055,http://identifiers.org/hgnc/52895,hra
LINC02137,http://identifiers.org/hgnc/52997,hra
LINC02147,http://identifiers.org/hgnc/53007,hra
LINC02153,http://identifiers.org/hgnc/27823,hra
LINC02196,http://identifiers.org/hgnc/53062,hra
LINC02232,http://identifiers.org/hgnc/53103,hra
LINC02237,http://identifiers.org/hgnc/53108,hra
LINC02248,http://identifiers.org/hgnc/53147,hra
LINC02263,http://identifiers.org/hgnc/53175,hra
LINC02296,http://identifiers.org/hgnc/53212,hra
LINC02306,http://identifiers.org/hgnc/53225,hra
LINC02424,http://identifiers.org/hgnc/53354,hra
LINC02552,http://identifiers.org/hgnc/53587,hra
LINC02642,http://identifiers.org/hgnc/54124,hra
LINC02653,http://identifiers.org/hgnc/54138,hra
LINC02712,http://identifiers.org/hgnc/54229,hra
LINC02752,http://identifiers.org/hgnc/54272,hra
LINC02770,http://identifiers.org/hgnc/54290,hra
LINC02822,http://identifiers.org/hgnc/54353,hra
LINC03122,http://identifiers.org/hgnc/26744,hra
LIPE,http://identifiers.org/hgnc/6621,hra
LMNTD1,http://identifiers.org/hgnc/26683,hra
LMO2,http://identifiers.org/hgnc/6642,hra
LMO3,http://identifiers.org/hgnc/6643,hra
LMO4,http://identifiers.org/hgnc/6644,hra
LMX1A,http://identifiers.org/hgnc/6653,hra
LMX1B,http://identifiers.org/hgnc/6654,hra
LNCAROD,http://identifiers.org/hgnc/50913,hra
LOX,http://identifiers.org/hgnc/6664,hra
LPAR1,http://identifiers.org/hgnc/3166,hra
LPO,http://identifiers.org/hgnc/6678,hra
LRIG1,http://identifiers.org/hgnc/17360,hra
LRP2,http://identifiers.org/hgnc/6694,hra
LRRN3,http://identifiers.org/hgnc/17200,hra
LST1,http://identifiers.org/hgnc/14189,hra
LTB,http://identifiers.org/hgnc/6711,hra
LTBP1,http://identifiers.org/hgnc/6714,hra
LTBP2,http://identifiers.org/hgnc/6715,hra
LUZP2,http://identifiers.org/hgnc/23206,hra
LY75,http://identifiers.org/hgnc/6729,hra
LY86,http://identifiers.org/hgnc/16837,hra
LYAR,http://identifiers.org/hgnc/26021,hra
LYPD6,http://identifiers.org/hgnc/28751,hra
LYZ,http://identifiers.org/hgnc/6740,hra
MADCAM1,http://identifiers.org/hgnc/6765,hra
MAF,http://identifiers.org/hgnc/6776,hra
MAFA,http://identifiers.org/hgnc/23145,hra
MAP1B,http://identifiers.org/hgnc/6836,hra
MAP2,http://identifiers.org/hgnc/6839,hra
MAP3K20,http://identifiers.org/hgnc/17797,hra
MARCHF11,http://identifiers.org/hgnc/33609,hra
MARCO,http://identifiers.org/hgnc/6895,hra
MBP,http://identifiers.org/hgnc/6925,hra
MCT,https://purl.org/ccf/ASCTB-TEMP_mct,hra
MCTP1,http://identifiers.org/hgnc/26183,hra
MCTP2,http://identifiers.org/hgnc/25636,hra
MCUB,http://identifiers.org/hgnc/26076,hra
MDFIC,http://identifiers.org/hgnc/28870,hra
MECOM,http://identifiers.org/hgnc/3498,hra
MEIS1,http://identifiers.org/hgnc/7000,hra
MEIS2,http://identifiers.org/hgnc/7001,hra
MEPE,http://identifiers.org/hgnc/13361,hra
MEST,http://identifiers.org/hgnc/7028,hra
MET,http://identifiers.org/hgnc/7029,hra
MFGE8,http://identifiers.org/hgnc/7036,hra
MFSD2A,http://identifiers.org/hgnc/25897,hra
MGC4859,https://purl.org/ccf/ASCTB-TEMP_mgc4859,hra
MGLL,https://purl.org/ccf/ASCTB-TEMP_mgll,hra
MGP,http://identifiers.org/hgnc/7060,hra
MIA,http://identifiers.org/hgnc/7076,hra
MIP,http://identifiers.org/hgnc/7103,hra
MIR3681HG,http://identifiers.org/hgnc/52001,hra
MKX,http://identifiers.org/hgnc/23729,hra
MLLT3,http://identifiers.org/hgnc/7136,hra
MME,http://identifiers.org/hgnc/7154,hra
MMP11,https://purl.org/ccf/ASCTB-TEMP_mmp11,hra
MMP7,https://purl.org/ccf/ASCTB-TEMP_mmp7,hra
MNDA,http://identifiers.org/hgnc/7183,hra
MOBP,http://identifiers.org/hgnc/7189,hra
MOG,http://identifiers.org/hgnc/7197,hra
MOGAT1,http://identifiers.org/hgnc/18210,hra
MOXD1,http://identifiers.org/hgnc/21063,hra
MPZ,http://identifiers.org/hgnc/7225,hra
MROH9,http://identifiers.org/hgnc/26287,hra
MS4A3,http://identifiers.org/hgnc/7317,hra
MSC-AS1,http://identifiers.org/hgnc/48724,hra
MSLN,http://identifiers.org/hgnc/7371,hra
MSMB,http://identifiers.org/hgnc/7372,hra
MSMP,http://identifiers.org/hgnc/29663,hra
MSR1,http://identifiers.org/hgnc/7376,hra
MT1E,http://identifiers.org/hgnc/7397,hra
MT1G,http://identifiers.org/hgnc/7399,hra
MT1H,http://identifiers.org/hgnc/7400,hra
MUC1,http://identifiers.org/hgnc/7508,hra
MUC2,http://identifiers.org/hgnc/7512,hra
MUC2,https://purl.org/ccf/ASCTB-TEMP_muc2,hra
MYBL1,http://identifiers.org/hgnc/7547,hra
MYBPC1,http://identifiers.org/hgnc/7549,hra
MYC,http://identifiers.org/hgnc/7553,hra
MYL11,http://identifiers.org/hgnc/29824,hra
MYL2,http://identifiers.org/hgnc/7583,hra
MYL4,http://identifiers.org/hgnc/7585,hra
MYL9,http://identifiers.org/hgnc/15754,hra
MYO10,http://identifiers.org/hgnc/7593,hra
MYO1B,http://identifiers.org/hgnc/7596,hra
MYO3B,http://identifiers.org/hgnc/15576,hra
MYO5B,http://identifiers.org/hgnc/7603,hra
