as_label,uberon_id,sex,ref_organ
male lingual gyrus medial occipitotemporal gyrus R,UBERON:0002943,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male medial orbital gyrus L,UBERON:0002570,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male medial orbital gyrus R,UBERON:0002570,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male middle frontal gyrus L,UBERON:0002702,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male middle frontal gyrus R,UBERON:0002702,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male middle temporal gyrus L,UBERON:0002771,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male middle temporal gyrus R,UBERON:0002771,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male occipital pole L,UBERON:0002902,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male occipital pole R,UBERON:0002902,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male olfactory bulb L,UBERON:0002264,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male optic radiation L,UBERON:0022264,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male optic radiation R,UBERON:0022264,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male optic tract L,UBERON:0001908,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male optic tract R,UBERON:0001908,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male paracentral lobule rostral part L,UBERON:0035932,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male paracentral lobule rostral part R,UBERON:0035932,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male parietal operculum L,UBERON:0002911,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male parietal operculum R,UBERON:0002911,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male pineal body L,UBERON:0001905,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male pineal body R,UBERON:0001905,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male piriform region L,UBERON:0004725,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male planum polare L,UBERON:0023861,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male planum polare R,UBERON:0023861,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male planum temporale L,UBERON:0022268,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male planum temporale R,UBERON:0022268,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male pontine tegmentum L,UBERON:0003023,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male pontine tegmentum R,UBERON:0003023,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male postcentral gyrus L,UBERON:0002581,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male postcentral gyrus R,UBERON:0002581,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male posterior intermediate orbital gyrus L,UBERON:0002644,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male posterior intermediate orbital gyrus R,UBERON:0002644,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male posterior parahippocampal gyrus L,UBERON:0002657,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male middle colic vein,UBERON:0001218,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male middle hepatic vein,FMA:14340,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male middle rectal vein,FMA:18893,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male middle rectal vein,FMA:18895,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male middle rectal vein,FMA:18894,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male oblique vein of left atrium,FMA:4715,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male ophthalmic vein,UBERON:0011191,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male opthalmic artery,UBERON:0001619,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male posterior vein of left ventricle,FMA:4712,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male proper hepatic artery,FMA:14772,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary artery,UBERON:0002012,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary artery,UBERON:0001652,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary artery,UBERON:0001651,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary trunk,UBERON:0002333,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary vein,UBERON:0002016,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary vein i,FMA:49913,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary vein s,FMA:49916,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary vein i,FMA:49911,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male pulmonary vein s,FMA:49914,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male renal artery,UBERON:0001184,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male renal vein,UBERON:0001140,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male renal vein,UBERON:0001142,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male renal vein,UBERON:0001141,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male right colic artery,FMA:14811,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male right colic vein,FMA:15407,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male right coronary artery,UBERON:0001625,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male right hepatic artery,FMA:14778,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male right hepatic vein,FMA:14338,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male right marginal artery,FMA:3818,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male right posterior descending artery,FMA:3840,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male right renal artery,UBERON:0001185,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male sigmoid artery,UBERON:0035180,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male sigmoid artery a,UBERON:0035180,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male sigmoid artery b,UBERON:0035180,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male sigmoid artery c,UBERON:0035180,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male sigmoid vein,FMA:15395,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male small cardiac vein,UBERON:0035374,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male splenic artery,UBERON:0001194,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male splenic vein,UBERON:0003713,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male superior mesenteric artery,UBERON:0001182,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male superior mesenteric vein,UBERON:0001182,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male superior ophthalmic vein,FMA:51249,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male superior ophthalmic vein,FMA:51248,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male superior rectal vein,UBERON:0035040,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male superior vena cava,FMA:4720,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male vena cava,UBERON:0004087,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male posterior parahippocampal gyrus R,UBERON:0002657,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male precuneus L,UBERON:0006093,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male precuneus R,UBERON:0006093,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male primary motor cortex L,UBERON:0002703,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male primary motor cortex R,UBERON:0002703,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male putamen L,UBERON:0008884,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male putamen R,UBERON:0008885,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male red nucleus L,UBERON:0001947,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male red nucleus R,UBERON:0001947,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male subcallosal gyrus parolfactory gyrus L,UBERON:0003020,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male subcallosal gyrus parolfactory gyrus R,UBERON:0003020,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male substantia nigra L,UBERON:0002038,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male substantia nigra R,UBERON:0002038,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male superior colliculus L,UBERON:0001945,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male superior colliculus R,UBERON:0001945,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male superior frontal gyrus L,UBERON:0002661,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male superior frontal gyrus R,UBERON:0002661,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male superior occipital gyrus L,UBERON:0002948,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male superior occipital gyrus R,UBERON:0002948,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male superior temporal gyrus L,UBERON:0002769,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male superior temporal gyrus R,UBERON:0002769,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male temporal pole L,UBERON:0002576,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male temporal pole R,UBERON:0002576,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male optic chiasm,UBERON:0000959,Male,https://purl.humanatlas.io/ref-organ/brain-male/v1.4#primary
male anterior cardiac vein,FMA:76767,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male aorta,UBERON:0000947,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male aortic arch,UBERON:0001508,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male ascending aorta,UBERON:0001496,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male blood vasculature of eye,UBERON:0002203,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male brachiocephalic artery,UBERON:0001529,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male brachiocephalic artery a,UBERON:0001529,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male brachiocephalic artery b,UBERON:0001529,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male brachiocephalic vein,FMA:4723,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male brachiocephalic vein,FMA:4761,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male brachiocephalic vein,FMA:4751,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male cardiac vein,UBERON:0004148,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male celiac trunk,FMA:14812,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male central retinal artery,FMA:49881,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male central retinal artery,FMA:49880,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male central retinal vein,FMA:51885,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male central retinal vein,FMA:51884,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male colic artery,UBERON:0035548,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male common hepatic artery,UBERON:0005436,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male common iliac vein,UBERON:0001139,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male common iliac vein,FMA:21388,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male common iliac vein,FMA:21387,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male coronary sinus,UBERON:0005438,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male cystic artery,UBERON:0039222,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male cystic vein,UBERON:0035392,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male descending aorta,UBERON:0001514,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male descending aorta a,UBERON:0001514,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male descending aorta b,UBERON:0001514,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male diagonal branch of anterior descending branch of left coronary artery,FMA:3860,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male diagonal branch of left anterior descending artery,FMA:3860,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male external iliac vein,UBERON:0001316,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male great cardiac vein,UBERON:0006958,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male hepatic portal vein,UBERON:0001639,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male ileocolic artery,UBERON:0035548,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male ileocolic vein,UBERON:0001219,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior mesenteric artery,UBERON:0001183,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior mesenteric vein,UBERON:0001215,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior ophthalmic vein,FMA:51251,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior ophthalmic vein,FMA:51250,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior pancreaticoduodenal vein,FMA:0329299,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior rectal vein,FMA:21242,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior rectal vein,FMA:21314,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior rectal vein,FMA:21313,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior vena cava,FMA:10951,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior vena cava a,FMA:10951,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male inferior vena cava b,FMA:10951,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male internal iliac vein,UBERON:0001317,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male internal pudendal vein,UBERON:0018252,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left anterior descending artery,FMA:8636,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left colic artery,FMA:14826,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left colic vein,FMA:15394,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left common carotid artery,UBERON:0001536,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left common carotid artery a,UBERON:0001536,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left common carotid artery b,UBERON:0001536,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left coronary artery,UBERON:0001626,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left hepatic artery,FMA:14779,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left hepatic vein,FMA:14339,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left marginal branch,FMA:3902,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left renal artery,UBERON:0001186,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left subclavian artery,UBERON:0001584,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left subclavian artery a,UBERON:0001584,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male left subclavian artery b,UBERON:0001584,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male long posterior ciliary artery,FMA:49958,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male long posterior ciliary artery,FMA:49957,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male marginal artery of D,FMA:14824,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male median sacral vein,UBERON:0006687,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male middle cardiac vein,UBERON:0009687,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
male middle colic artery,UBERON:0001196,Male,https://purl.humanatlas.io/ref-organ/blood-vasculature-male/v1.3#primary
