"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002138","Lymphatic Endothelial",34.984,0.000857463127786467,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002138","Lymphatic Endothelial",34.984,0.000857463127786467,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002138","Lymphatic Endothelial",34.984,0.000857463127786467,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002138","Lymphatic Endothelial",34.984,0.000857463127786467,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Lymphatic Endothelial","AZ:0000045","endothelial cell of lymphatic vessel"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Lymphatic Ec Mature","AZ:0000329","endothelial cell of lymphatic vessel:mature"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",234.918,0.000485441527623846,"Lymphatic Endothelial","AZ:0000045","endothelial cell of lymphatic vessel"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",234.918,0.000485441527623846,"Lymphatic Ec Mature","AZ:0000329","endothelial cell of lymphatic vessel:mature"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",234.918,0.000485441527623846,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",234.918,0.000485441527623846,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",234.918,0.000485441527623846,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",234.918,0.000485441527623846,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Lymphatic Endothelial","AZ:0000045","endothelial cell of lymphatic vessel"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Lymphatic Ec Mature","AZ:0000329","endothelial cell of lymphatic vessel:mature"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002138","Lymphatic Endothelial",863.576,0.000297828616300666,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Lymphatic Endothelial","AZ:0000045","endothelial cell of lymphatic vessel"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Lymphatic Ec Mature","AZ:0000329","endothelial cell of lymphatic vessel:mature"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Lymphatic Endothelial","AZ:0000045","endothelial cell of lymphatic vessel"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Lymphatic Ec Mature","AZ:0000329","endothelial cell of lymphatic vessel:mature"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",34.004,0.000070654253903047,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Lymphatic Endothelial","AZ:0000045","endothelial cell of lymphatic vessel"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Lymphatic Ec Mature","AZ:0000329","endothelial cell of lymphatic vessel:mature"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Lymphatic Endothelial","AZ:0000045","endothelial cell of lymphatic vessel"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Lymphatic Ec Mature","AZ:0000329","endothelial cell of lymphatic vessel:mature"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Lymphatic Ec Differentiating","AZ:0000331","endothelial cell of lymphatic vessel:differentiating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Lymphatic Ec Proliferating","AZ:0000336","endothelial cell of lymphatic vessel:proliferating"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Hlec1","AZ:0000518","endothelial cell of lymphatic vessel:1"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002138","Lymphatic Endothelial",879.589,0.000447743499441805,"Hlec2","AZ:0000519","endothelial cell of lymphatic vessel:2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002201","Intercalated Type B",13704.425,0.00697606178264821,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002201","Intercalated Type B",6873.375,0.0142816487007663,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002201","Intercalated Type B",6873.375,0.0142816487007663,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002201","Intercalated Type B",13704.425,0.00697606178264821,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0002201","Intercalated Type B",16.184,0.00117985085355473,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:0002201","Intercalated Type B",16.184,0.00117985085355473,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002201","Intercalated Type B",21017.041,0.0072483212129151,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002201","Intercalated Type B",262.705,0.00643893925752183,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002201","Intercalated Type B",1667.722,0.00344623023919791,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002201","Intercalated Type B",3.408,0.000239750659314313,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002201","Intercalated Type B",21017.041,0.0072483212129151,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0002201","Intercalated Type B",262.705,0.00643893925752183,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002201","Intercalated Type B",1667.722,0.00344623023919791,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0002201","Intercalated Type B",3.408,0.000239750659314313,"Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002573","Schwann / Neural",863.047,0.000439323006498207,"Schwann / Neural","AZ:0000068","Schwann cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002573","Schwann / Neural",863.047,0.000439323006498207,"Schwann / Neural","AZ:0000068","Schwann cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002573","Schwann / Neural",13.858,0.0000287944550814147,"Schwann / Neural","AZ:0000068","Schwann cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002573","Schwann / Neural",13.858,0.0000287944550814147,"Schwann / Neural","AZ:0000068","Schwann cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002573","Schwann / Neural",5.973,0.000146399132811244,"Schwann / Neural","AZ:0000068","Schwann cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002573","Schwann / Neural",637.592,0.000219891640254447,"Schwann / Neural","AZ:0000068","Schwann cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0002573","Schwann / Neural",5.973,0.000146399132811244,"Schwann / Neural","AZ:0000068","Schwann cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002573","Schwann / Neural",5.112,0.00035962598897147,"Schwann / Neural","AZ:0000068","Schwann cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0002573","Schwann / Neural",5.112,0.00035962598897147,"Schwann / Neural","AZ:0000068","Schwann cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002573","Schwann / Neural",298.353,0.000616525494390201,"Schwann / Neural","AZ:0000068","Schwann cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002573","Schwann / Neural",298.353,0.000616525494390201,"Schwann / Neural","AZ:0000068","Schwann cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002573","Schwann / Neural",637.592,0.000219891640254447,"Schwann / Neural","AZ:0000068","Schwann cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0011031","Monocyte-derived",2963.232,0.00615706817143965,"Monocyte-Derived","AZ:0000052","monocyte-derived dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0011031","Monocyte-derived",2963.232,0.00615706817143965,"Monocyte-Derived","AZ:0000052","monocyte-derived dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0011031","Monocyte-derived",3866.572,0.00196822888658646,"Monocyte-Derived","AZ:0000052","monocyte-derived dendritic cell"
