organ,organ_id,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count,anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,node_type,glb file of single organs,Ref/1,Ref/1/ID,combo,color
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0000998,seminal vesicle,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,9.594,0.01943537343305594,2,#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,seminal vesicle,UBERON:0000998,mesh,VH_M_Prostate,,,prostate_seminal vesicle_smooth muscle cell,#4eccde
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0000998,seminal vesicle,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,19.344,0.03918676919835669,2,#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,seminal vesicle,UBERON:0000998,mesh,VH_M_Prostate,,,prostate_seminal vesicle_macrophage,#4174cd
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0000998,seminal vesicle,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,1.222,0.002475508269251027,2,#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,seminal vesicle,UBERON:0000998,mesh,VH_M_Prostate,,,prostate_seminal vesicle_stromal cell,#f629c8
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0000998,seminal vesicle,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,2.366,0.004793005372379647,2,#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,seminal vesicle,UBERON:0000998,mesh,VH_M_Prostate,,,prostate_seminal vesicle_monocyte,#c068de
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0000998,seminal vesicle,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",56.86199999999999,0.115190140103234,2,#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,seminal vesicle,UBERON:0000998,mesh,VH_M_Prostate,,,"prostate_seminal vesicle_CD8-positive, alpha-beta T cell",#00f2c2
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0000998,seminal vesicle,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,14.638,0.02965342884230486,2,#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,seminal vesicle,UBERON:0000998,mesh,VH_M_Prostate,,,prostate_seminal vesicle_mature NK T cell,#be3424
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0000998,seminal vesicle,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,38.688,0.07837353839671338,2,#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,seminal vesicle,UBERON:0000998,mesh,VH_M_Prostate,,,prostate_seminal vesicle_luminal cell of prostate epithelium,#be7345
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0000998,seminal vesicle,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,128.7,0.2607184241019699,2,#VHMProstate,#VHMaleOrgans,VH_M_seminal_vesicle,seminal vesicle,UBERON:0000998,mesh,VH_M_Prostate,,,prostate_seminal vesicle_basal cell of prostate epithelium,#60cbf3
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.735,0.00553039081428421,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_erythroid progenitor cell,#4a951a
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,1.981,0.01490572000421363,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_fibroblast,#45306a
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,42.525,0.3199726113978721,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_epithelial cell,#b248db
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,5.754,0.04329505951753924,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_endothelial cell,#ce0c2a
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,club cell,8.834,0.06647003054882546,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_club cell,#31b5b7
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,2.583,0.01943537343305594,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_smooth muscle cell,#a2b66a
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,5.208,0.03918676919835669,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_macrophage,#8077d9
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.329,0.002475508269251027,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_stromal cell,#2000e6
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.637,0.004793005372379648,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_monocyte,#943946
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",15.309,0.115190140103234,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,"prostate_apex of prostate_CD8-positive, alpha-beta T cell",#a6b680
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,3.941,0.02965342884230486,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_mature NK T cell,#ccff94
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,10.416,0.07837353839671338,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_luminal cell of prostate epithelium,#d3b839
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_0035441,apex of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,34.65,0.2607184241019699,2,#VHMProstate,#VHMaleOrgans,VH_M_apex_of_prostate,apex of prostate,UBERON:0035441,surface,VH_M_Prostate,,,prostate_apex of prostate_basal cell of prostate epithelium,#79292a
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_8410025,transition zone of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,3.465,0.005530390814284209,2,#VHMProstate,#VHMaleOrgans,VH_M_transition_zone__of_prostate_L,transition zone of prostate,UBERON:8410025,mesh,VH_M_Prostate,,,prostate_transition zone of prostate_erythroid progenitor cell,#439c01
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_8410025,transition zone of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,9.339,0.01490572000421363,2,#VHMProstate,#VHMaleOrgans,VH_M_transition_zone__of_prostate_L,transition zone of prostate,UBERON:8410025,mesh,VH_M_Prostate,,,prostate_transition zone of prostate_fibroblast,#c9ea45
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_8410025,transition zone of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,200.475,0.3199726113978721,2,#VHMProstate,#VHMaleOrgans,VH_M_transition_zone__of_prostate_L,transition zone of prostate,UBERON:8410025,mesh,VH_M_Prostate,,,prostate_transition zone of prostate_epithelial cell,#8b944d
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_8410025,transition zone of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,27.126,0.04329505951753924,2,#VHMProstate,#VHMaleOrgans,VH_M_transition_zone__of_prostate_L,transition zone of prostate,UBERON:8410025,mesh,VH_M_Prostate,,,prostate_transition zone of prostate_endothelial cell,#744d1e
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_8410025,transition zone of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,club cell,41.64599999999999,0.06647003054882544,2,#VHMProstate,#VHMaleOrgans,VH_M_transition_zone__of_prostate_L,transition zone of prostate,UBERON:8410025,mesh,VH_M_Prostate,,,prostate_transition zone of prostate_club cell,#984022
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_8410025,transition zone of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,12.177,0.01943537343305593,2,#VHMProstate,#VHMaleOrgans,VH_M_transition_zone__of_prostate_L,transition zone of prostate,UBERON:8410025,mesh,VH_M_Prostate,,,prostate_transition zone of prostate_smooth muscle cell,#7e3282
prostate,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.obolibrary.org/obo/UBERON_8410025,transition zone of prostate,Male,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,macrophage,24.552,0.03918676919835668,2,#VHMProstate,#VHMaleOrgans,VH_M_transition_zone__of_prostate_L,transition zone of prostate,UBERON:8410025,mesh,VH_M_Prostate,,,prostate_transition zone of prostate_macrophage,#c1169f
