organ,as_label,cell_id,cell_label,cell_percentage,anatomical_structure_of,node_name,label,glb file of single organs,color
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000038,erythroid progenitor cell,0.00553039081428421,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#041cea
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.01490572000421363,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#6900d4
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,0.3199726113978721,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#754517
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,0.04329505951753924,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#1ffa6c
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000158,club cell,0.06647003054882544,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#7743f4
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,0.01943537343305593,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#0539e1
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000235,macrophage,0.03918676919835668,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#44bbe5
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.002475508269251027,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#3f896e
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000576,monocyte,0.004793005372379647,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#c4c2a6
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.115190140103234,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#65bda2
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.02965342884230486,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#aa4aba
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0002340,luminal cell of prostate epithelium,0.07837353839671336,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#1f90b0
prostate,Verumontanum,http://purl.obolibrary.org/obo/CL_0002341,basal cell of prostate epithelium,0.2607184241019699,#VHMProstate,VH_M_seminal_colliculus,Verumontanum,VH_M_Prostate,#631bfd
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,0.06984677488131448,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#308eaf
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,0.04715833893990074,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#04fdcd
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,0.006042458298193579,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#9718df
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.001266610443060964,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#eb99ce
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,0.007391193109133807,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#94d095
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.07339707447732575,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#977fc5
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000510,paneth cell,0.01365791410422846,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#e145c4
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000540,neuron,0.02593234847264468,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#6f89ae
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000584,enterocyte,0.2704576538331548,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#9df617
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.00297542902085643,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#e13c37
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",0.04645396455385936,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#b10fe0
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.1507519117605253,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#6ddf14
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,0.006550997653138255,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#f5c752
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,0.04640342648131828,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#962df1
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000863,M1 Macrophage,0.00844933400296279,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#1d1944
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,0.03355728016728101,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#807cf3
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0001028,CD7+ Immune,0.004207294539045399,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#4081c1
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0002088,interstitial cell of Cajal,0.008190326381189729,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#8c0aa7
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.0177672911277255,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#5e99d2
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0002504,enteric smooth muscle cell,0.1332215178478361,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#03646b
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_0009010,transit amplifying cell,0.02604921776539594,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#e04af4
small intestine,jejunum,http://purl.obolibrary.org/obo/CL_4033092,CD57+ Enterocyte,0.0002716421399083365,#VHMSmallIntestine,VH_M_jejunum,jejunum,VH_M_Small_Intestine,#7bac4e
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,0.07759710521458399,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#369e73
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,0.05607079547393754,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#07546e
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,0.00966437623852029,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#dafd52
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.0009159390813444454,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#30a734
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,0.007679261119256662,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#fad622
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.07760058787268796,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#a04cbf
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000510,paneth cell,0.01238433221772186,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#f24ca8
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000540,neuron,0.02253279793269415,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#a7f38f
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000584,enterocyte,0.3006787700644641,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#58f878
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.001807499555961092,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#d4a505
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",0.04455364512410452,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#7b63bd
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.07999665664822019,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#dfb8f1
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,0.006749391405496331,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#e32260
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,0.0682705468121489,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#5df425
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000863,M1 Macrophage,0.01448785771252051,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#fc30b7
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,0.04148542333450584,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#122d7f
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0001028,CD7+ Immune,0.00502547564403055,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#557423
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0002088,interstitial cell of Cajal,0.01104699150579689,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#7cf8d3
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.02002180143973086,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#a382ea
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0002504,enteric smooth muscle cell,0.0964382855570686,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#77a3ff
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_0009010,transit amplifying cell,0.04108491765254914,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#6e75b0
small intestine,descending part of duodenum,http://purl.obolibrary.org/obo/CL_4033092,CD57+ Enterocyte,0.003907542392655771,#VHMSmallIntestine,VH_M_duodenum_descending,descending part of duodenum,VH_M_Small_Intestine,#ebc569
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,0.0804783723569717,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#7a789a
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,0.05872462062297701,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#41d1f3
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,0.006965404178401783,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#6ff4d2
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.001382992139224011,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#4a3950
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,0.008554373870276178,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#9d3c3a
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.06738408508134011,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#11cef7
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000510,paneth cell,0.01346420614569759,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#d88850
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000540,neuron,0.02726890579679684,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#e89d31
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000584,enterocyte,0.2793518012526798,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#cc63e4
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.001076127622010173,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#32ddf8
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",0.04082559166001092,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#869636
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.1205220900416159,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#95d00a
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,0.004548320652402371,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#14574c
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,0.06150741939551894,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#1cd4d9
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000863,M1 Macrophage,0.008356803564672747,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#38c773
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,0.03942578502669301,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#286cfa
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0001028,CD7+ Immune,0.006708983143469672,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#a4047b
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0002088,interstitial cell of Cajal,0.01514985917861196,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#82263f
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.02160242128714952,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#e1dfb3
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0002504,enteric smooth muscle cell,0.1032914372188827,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#9d3aef
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_0009010,transit amplifying cell,0.03267056202446509,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#2d959e
small intestine,horizontal part of duodenum,http://purl.obolibrary.org/obo/CL_4033092,CD57+ Enterocyte,0.0007398377401319937,#VHMSmallIntestine,VH_M_duodenum_horizonal,horizontal part of duodenum,VH_M_Small_Intestine,#665577
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,0.08047837235697171,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#6b2fc7
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,0.05872462062297701,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#0913f4
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,0.006965404178401783,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#d165c5
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.001382992139224011,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#d87a26
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,0.00855437387027618,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#3ecf81
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.06738408508134011,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#a83882
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000510,paneth cell,0.01346420614569759,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#f081b3
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000540,neuron,0.02726890579679684,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#79089c
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000584,enterocyte,0.2793518012526798,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#728baf
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.001076127622010173,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#3fd28f
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",0.04082559166001093,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#cb41e6
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.1205220900416159,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#9d0065
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,0.004548320652402372,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#ae1c99
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,0.06150741939551894,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#1b10cc
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000863,M1 Macrophage,0.008356803564672749,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#f7427b
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,0.03942578502669301,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#f550b7
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0001028,CD7+ Immune,0.006708983143469672,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#883f63
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0002088,interstitial cell of Cajal,0.01514985917861196,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#331e52
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.02160242128714953,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#4f6eb1
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0002504,enteric smooth muscle cell,0.1032914372188827,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#49da3b
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_0009010,transit amplifying cell,0.03267056202446509,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#2fd2e9
small intestine,ascending part of duodenum,http://purl.obolibrary.org/obo/CL_4033092,CD57+ Enterocyte,0.0007398377401319939,#VHMSmallIntestine,VH_M_duodenum_ascending,ascending part of duodenum,VH_M_Small_Intestine,#cc4015
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,0.07535191655273683,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#0f4bc2
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000160,goblet cell,0.07269355410400526,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#5f89aa
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,0.005541419818724998,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#0f2041
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.03774558205478758,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#71cff9
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,0.01479188819687072,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#6c1622
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000499,stromal cell,0.07940908400425337,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#8bf6f2
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000510,paneth cell,0.01888070282039597,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#5fecd7
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000540,neuron,0.02885589143754114,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#59525c
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000584,enterocyte,0.1944370601043091,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#5e8251
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,0.002636209428325485,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#c5a239
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",0.05798711327155804,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#c74884
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",0.0997423920198491,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#3cc89a
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,0.005383183958681451,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#fc4d48
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,0.0429800243050281,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#d4dcfa
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000863,M1 Macrophage,0.01108916907185174,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#c37975
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0000890,M2 macrophage,0.04283761203098891,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#deea2d
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0001028,CD7+ Immune,0.002186819585801812,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#9383e8
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0002088,interstitial cell of Cajal,0.01851043090789407,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#facae8
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,0.02285242290748898,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#bf3cfa
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0002504,enteric smooth muscle cell,0.1339656438300673,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#4f5c45
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_0009010,transit amplifying cell,0.03190034938477897,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#42b503
small intestine,distal part of ileum,http://purl.obolibrary.org/obo/CL_4033092,CD57+ Enterocyte,0.0002215302040609651,#VHMSmallIntestine,VH_M_ileum_terminal,distal part of ileum,VH_M_Small_Intestine,#a31d66
