"organ","as","as_id","cell_id"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:0019003"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000271"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000312"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000331"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000413"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000414"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000491"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:1001603"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:2000016"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4023054"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4028003"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4028004"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4028006"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033005"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033022"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033023"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033041"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033042"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033043"
"Lung","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033044"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","ASCTB-TEMP:alveolar-m-proliferating"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","ASCTB-TEMP:interstitial-m-perivascular"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","ASCTB-TEMP:monocyte-derived-m"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","ASCTB-TEMP:non-classical-monocytes"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","ASCTB-TEMP:transitional-club-at2"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000037"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000057"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000084"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000097"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000158"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000165"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000186"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000192"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000235"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000236"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000313"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000359"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000451"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000492"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000576"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000583"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000623"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000624"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000625"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000646"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000669"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000767"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000775"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000784"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000786"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000814"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000860"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000875"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000913"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0001044"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0001050"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0001056"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0001058"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002062"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002063"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002075"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002138"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002144"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002241"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002370"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002393"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002394"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002399"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002480"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002543"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002598"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002633"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0005006"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0005012"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0009089"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0010003"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0017000"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0019001"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0019003"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000271"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000312"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000413"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000414"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000491"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1001603"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:2000016"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4023054"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4028003"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4028004"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4028006"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033005"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033022"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033023"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033041"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033042"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033043"
"Lung","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033044"
"Lung","Lateral Segmental Bronchus","FMA:7402","ASCTB-TEMP:alveolar-m-proliferating"
"Lung","Lateral Segmental Bronchus","FMA:7402","ASCTB-TEMP:interstitial-m-perivascular"
"Lung","Lateral Segmental Bronchus","FMA:7402","ASCTB-TEMP:monocyte-derived-m"
"Lung","Lateral Segmental Bronchus","FMA:7402","ASCTB-TEMP:non-classical-monocytes"
"Lung","Lateral Segmental Bronchus","FMA:7402","ASCTB-TEMP:transitional-club-at2"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000037"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000057"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000071"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000084"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000097"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000158"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000165"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000186"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000192"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000235"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000236"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000313"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000359"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000451"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000492"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000576"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000583"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000623"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000624"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000625"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000646"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000669"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000767"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000775"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000784"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000786"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000814"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000860"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000875"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0000913"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0001044"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0001050"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0001056"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0001058"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002062"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002063"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002075"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002138"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002144"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002241"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002370"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002393"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002394"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002399"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002480"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002543"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002598"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0002633"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0005006"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0005012"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0009089"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0010003"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0019001"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:0019003"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:1000271"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:1000312"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:1000413"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:1000414"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:1000491"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:1001603"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:2000016"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4023054"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4028003"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4028004"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4028006"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4033005"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4033022"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4033023"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4033041"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4033042"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4033043"
"Lung","Lateral Segmental Bronchus","FMA:7402","CL:4033044"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:-cells-ins-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:activated-cd4-t"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:activated-cd8-t"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:activated-t"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:adult-glia"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:angiogenic-pericyte"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:arterial-capillary"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:b"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:best2-goblet-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:best4-epithelial"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:branch-a1-imn-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:branch-a2-ipan-in-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:branch-a3-ipan-in-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:branch-a4-in-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:branch-b1-emn-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:branch-b2-emn-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:branch-b3-ipan-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cd4-t-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cd57-enterocyte"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cd66-enterocyte"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cd7-immune"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cd8-t"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cd8-tmem"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cdc1"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cdc2"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:clc-mast-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cldn10-cells"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:clp"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:colonocyte"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:contractile-pericyte-pln-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cx3cr1-cd8-tmem"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cycling-b-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cycling-ec"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cycling-encc-glia"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cycling-neuroblast"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cycling-plasma-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cycling-stromal"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:cycling-ta"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:d-cells-sst-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:dc"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:differentiating-glia"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:distal-progenitor"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:dz-gc-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:ec-cells-npw-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:ec-cells-tac1-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:eecs"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:encc-glia-progenitor"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:endothelial"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:enterocyte"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:fcrl4-memory-b"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:fdc"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:fetal-arterial-ec"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:fetal-venous-ec"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:gc-b-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:gdt"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:germ"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:glia-1-dhh-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:glia-2-eln-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:glia-3-bcan-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:goblet"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:goblet-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:i-cells-cck-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:icc"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:iga-plasma-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:igg-plasma-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:igm-plasma-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:ilc2"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:ilc3"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:ilcp"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:immature-b"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:immature-pericyte"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:k-cells-gip-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:l-cells-pyy-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lec1-ackr4-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lec2-madcam1-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lec3-adgrg3-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lec4-stab2-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lec5-cldn11-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lec6-adamts4-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lti-like-ncr-ilc3"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lymphatic"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lymphoid-dc"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lyve1-macrophage"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:lz-gc-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:m-x-cells-mln-ghrl-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:m1-macrophage"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:m2-macrophage"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:macrophages"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mait-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mast-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mature-arterial-ec"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mature-venous-ec"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:megakaryocyte"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:memory-b"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mesoderm-1-hand1-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mesoderm-2-zeb2-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mesothelium"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mesothelium-prg4-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mesothelium-rgs5-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:microfold-cell"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mln-stroma-fmo2-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mlto"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mmp9-inflammatory-macrophage"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:monocytes"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:mpo-mono-neutrophil"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:muc1-enterocyte"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:myofibroblast"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:myofibroblast-rspo2-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:n-cells-nts-"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:naive-b"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:nerve"
"Large Intestine","Rectum","UBERON:0001052","ASCTB-TEMP:neuroblast"
