source,dataset,organ,as,as_iri,age,sex,bmi,tool,cell_type,cell_type_label,cell_type_count,cell_type_percentage,biomarker_label,mean_expression_value
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,FKBP5,3.399637
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,FKBP5,3.399637
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,NEGR1,3.502828
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,NEGR1,3.502828
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,NEGR1,3.502828
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,NEGR1,3.502828
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,LAMA2,4.374434
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,LAMA2,4.374434
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,LAMA2,4.374434
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,45,Female,25,celltypist,CL:0000136,Adip2,10,2.59E-03,LAMA2,4.374434
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,COL4A1,1.195274
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,COL4A1,1.195274
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,COL4A1,1.195274
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,ACVR1C,0.5302033
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,ACVR1C,0.5302033
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,ACVR1C,0.5302033
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,PDE3B,1.729905
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,PDE3B,1.729905
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,PDE3B,1.729905
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,ADIPOR2,1.549001
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,ADIPOR2,1.549001
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,ADIPOR2,1.549001
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,RMEL3,0.5302033
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,RMEL3,0.5302033
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D2$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,60,Male,25,azimuth,CL:0000136,Adipocyte,3,4.24E-04,RMEL3,0.5302033
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,45,Female,25,azimuth,CL:0000136,Adipocyte,114,3.27E-02,SLC19A3,0.9934658
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,45,Female,25,azimuth,CL:0000136,Adipocyte,114,3.27E-02,TMEM132C,1.094918
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,45,Female,25,azimuth,CL:0000136,Adipocyte,114,3.27E-02,NEAT1,2.349432
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H7$apex%20of%20heart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,45,Female,25,azimuth,CL:0000136,Adipocyte,114,3.27E-02,PTPRS,0.9114081
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,EBF1,1.770315
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,EBF1,1.770315
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,EBF1,1.770315
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,EBF1,1.770315
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,PNPLA3,0.8799707
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,PNPLA3,0.8799707
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,PNPLA3,0.8799707
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,PNPLA3,0.8799707
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,GPAM,2.176911
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,GPAM,2.176911
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,GPAM,2.176911
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,GPAM,2.176911
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,BCAS3,0.7664558
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,BCAS3,0.7664558
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,BCAS3,0.7664558
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,BCAS3,0.7664558
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,ACSS2,1.440586
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,ACSS2,1.440586
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,ACSS2,1.440586
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,ACSS2,1.440586
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,GBE1,1.185214
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,GBE1,1.185214
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,GBE1,1.185214
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H5$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,50,Female,20,azimuth,CL:0000136,Adipocyte,7,7.83E-04,GBE1,1.185214
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,PTPRG,3.601296
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,PTPRG,3.601296
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,PTPRG,3.601296
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,PTPRG,3.601296
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,GPAM,4.324014
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,GPAM,4.324014
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,GPAM,4.324014
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,GPAM,4.324014
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,FASN,3.244946
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,FASN,3.244946
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,FASN,3.244946
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,FASN,3.244946
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,NEAT1,5.277894
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,NEAT1,5.277894
HCA,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,heart,Posteromedial head of posterior papillary muscle of left ventricle,http://purl.org/sig/ont/fma/fma7267,60,Female,25,celltypist,CL:0000136,Adip1,112,7.25E-03,NEAT1,5.277894
